id,weight,total_win,base_win,free_win,super_win,criteria
96,12927263996,0.00,0.00,0.00,0.00,0
97,5744839855,0.35,0.35,0.00,0.00,basegame
98,12927263996,0.00,0.00,0.00,0.00,0
99,12927263996,0.00,0.00,0.00,0.00,0
100,12927263996,0.00,0.00,0.00,0.00,0
101,12927263996,0.00,0.00,0.00,0.00,0
102,12927263996,0.00,0.00,0.00,0.00,0
103,12927263996,0.00,0.00,0.00,0.00,0
104,5744839855,2.40,2.40,0.00,0.00,basegame
105,5744839855,5.37,5.37,0.00,0.00,basegame
106,12927263996,0.00,0.00,0.00,0.00,0
107,12927263996,0.00,0.00,0.00,0.00,0
108,12927263996,0.00,0.00,0.00,0.00,0
109,12927263996,0.00,0.00,0.00,0.00,0
110,5744839855,5.02,5.02,0.00,0.00,basegame
111,12927263996,0.00,0.00,0.00,0.00,0
112,12927263996,0.00,0.00,0.00,0.00,0
113,12927263996,0.00,0.00,0.00,0.00,0
114,12927263996,0.00,0.00,0.00,0.00,0
115,12927263996,0.00,0.00,0.00,0.00,0
116,12927263996,0.00,0.00,0.00,0.00,0
117,12927263996,0.00,0.00,0.00,0.00,0
118,12927263996,0.00,0.00,0.00,0.00,0
119,12927263996,0.00,0.00,0.00,0.00,0
120,12927263996,0.00,0.00,0.00,0.00,0
121,5744839855,0.71,0.71,0.00,0.00,basegame
122,12927263996,0.00,0.00,0.00,0.00,0
123,12927263996,0.00,0.00,0.00,0.00,0
124,5744839855,0.71,0.71,0.00,0.00,basegame
125,12927263996,0.00,0.00,0.00,0.00,0
126,12927263996,0.00,0.00,0.00,0.00,0
127,12927263996,0.00,0.00,0.00,0.00,0
128,12927263996,0.00,0.00,0.00,0.00,0
129,5744839855,13.70,13.70,0.00,0.00,basegame
130,12927263996,0.00,0.00,0.00,0.00,0
131,12927263996,0.00,0.00,0.00,0.00,0
132,5744839855,0.85,0.85,0.00,0.00,basegame
133,12927263996,0.00,0.00,0.00,0.00,0
134,12927263996,0.00,0.00,0.00,0.00,0
135,12927263996,0.00,0.00,0.00,0.00,0
136,5744839855,0.35,0.35,0.00,0.00,basegame
137,5744839855,5.86,5.86,0.00,0.00,basegame
138,12927263996,0.00,0.00,0.00,0.00,0
139,12927263996,0.00,0.00,0.00,0.00,0
140,12927263996,0.00,0.00,0.00,0.00,0
141,12927263996,0.00,0.00,0.00,0.00,0
142,5744839855,1.98,1.98,0.00,0.00,basegame
143,12927263996,0.00,0.00,0.00,0.00,0
144,12927263996,0.00,0.00,0.00,0.00,0
145,42246746434,1.77,0.00,1.77,0.00,freegame
146,12927263996,0.00,0.00,0.00,0.00,0
147,12927263996,0.00,0.00,0.00,0.00,0
148,5744839855,3.18,3.18,0.00,0.00,basegame
149,12927263996,0.00,0.00,0.00,0.00,0
150,12927263996,0.00,0.00,0.00,0.00,0
151,5744839855,0.35,0.35,0.00,0.00,basegame
152,12927263996,0.00,0.00,0.00,0.00,0
153,42246746434,1.77,0.00,1.77,0.00,freegame
154,5744839855,0.71,0.71,0.00,0.00,basegame
155,5744839855,1.06,1.06,0.00,0.00,basegame
156,12927263996,0.00,0.00,0.00,0.00,0
157,5744839855,11.66,11.66,0.00,0.00,basegame
158,5744839855,2.26,2.26,0.00,0.00,basegame
159,12927263996,0.00,0.00,0.00,0.00,0
160,12927263996,0.00,0.00,0.00,0.00,0
161,12927263996,0.00,0.00,0.00,0.00,0
162,12927263996,0.00,0.00,0.00,0.00,0
163,5744839855,2.83,2.83,0.00,0.00,basegame
164,12927263996,0.00,0.00,0.00,0.00,0
165,12927263996,0.00,0.00,0.00,0.00,0
166,12927263996,0.00,0.00,0.00,0.00,0
167,12927263996,0.00,0.00,0.00,0.00,0
168,12927263996,0.00,0.00,0.00,0.00,0
169,12927263996,0.00,0.00,0.00,0.00,0
170,12927263996,0.00,0.00,0.00,0.00,0
171,12927263996,0.00,0.00,0.00,0.00,0
172,5744839855,5.16,5.16,0.00,0.00,basegame
173,12927263996,0.00,0.00,0.00,0.00,0
174,5744839855,0.35,0.35,0.00,0.00,basegame
175,12927263996,0.00,0.00,0.00,0.00,0
176,12927263996,0.00,0.00,0.00,0.00,0
177,12927263996,0.00,0.00,0.00,0.00,0
178,12927263996,0.00,0.00,0.00,0.00,0
179,12927263996,0.00,0.00,0.00,0.00,0
180,12927263996,0.00,0.00,0.00,0.00,0
181,12927263996,0.00,0.00,0.00,0.00,0
182,12927263996,0.00,0.00,0.00,0.00,0
183,12927263996,0.00,0.00,0.00,0.00,0
184,12927263996,0.00,0.00,0.00,0.00,0
185,12927263996,0.00,0.00,0.00,0.00,0
186,5744839855,2.54,2.54,0.00,0.00,basegame
187,12927263996,0.00,0.00,0.00,0.00,0
188,12927263996,0.00,0.00,0.00,0.00,0
189,5744839855,20.84,20.84,0.00,0.00,basegame
190,12927263996,0.00,0.00,0.00,0.00,0
191,12927263996,0.00,0.00,0.00,0.00,0
192,5744839855,1.27,1.27,0.00,0.00,basegame
193,12927263996,0.00,0.00,0.00,0.00,0
194,12927263996,0.00,0.00,0.00,0.00,0
195,12927263996,0.00,0.00,0.00,0.00,0
196,12927263996,0.00,0.00,0.00,0.00,0
197,12927263996,0.00,0.00,0.00,0.00,0
198,12927263996,0.00,0.00,0.00,0.00,0
199,12927263996,0.00,0.00,0.00,0.00,0
200,12927263996,0.00,0.00,0.00,0.00,0
201,12927263996,0.00,0.00,0.00,0.00,0
202,5744839855,3.39,3.39,0.00,0.00,basegame
203,5744839855,2.12,2.12,0.00,0.00,basegame
204,12927263996,0.00,0.00,0.00,0.00,0
205,5744839855,1.06,1.06,0.00,0.00,basegame
206,12927263996,0.00,0.00,0.00,0.00,0
207,12927263996,0.00,0.00,0.00,0.00,0
208,12927263996,0.00,0.00,0.00,0.00,0
209,12927263996,0.00,0.00,0.00,0.00,0
210,12927263996,0.00,0.00,0.00,0.00,0
211,12927263996,0.00,0.00,0.00,0.00,0
212,12927263996,0.00,0.00,0.00,0.00,0
213,12927263996,0.00,0.00,0.00,0.00,0
214,12927263996,0.00,0.00,0.00,0.00,0
215,5744839855,3.74,3.74,0.00,0.00,basegame
216,5744839855,0.35,0.35,0.00,0.00,basegame
217,5744839855,6.22,6.22,0.00,0.00,basegame
218,12927263996,0.00,0.00,0.00,0.00,0
219,12927263996,0.00,0.00,0.00,0.00,0
220,12927263996,0.00,0.00,0.00,0.00,0
221,5744839855,0.71,0.71,0.00,0.00,basegame
222,12927263996,0.00,0.00,0.00,0.00,0
223,12927263996,0.00,0.00,0.00,0.00,0
224,5744839855,0.35,0.35,0.00,0.00,basegame
225,12927263996,0.00,0.00,0.00,0.00,0
226,5744839855,0.85,0.85,0.00,0.00,basegame
227,5744839855,0.71,0.71,0.00,0.00,basegame
228,12927263996,0.00,0.00,0.00,0.00,0
229,5744839855,1.27,1.27,0.00,0.00,basegame
230,12927263996,0.00,0.00,0.00,0.00,0
231,12927263996,0.00,0.00,0.00,0.00,0
232,12927263996,0.00,0.00,0.00,0.00,0
233,12927263996,0.00,0.00,0.00,0.00,0
234,5744839855,1.27,1.27,0.00,0.00,basegame
235,5744839855,3.39,3.39,0.00,0.00,basegame
236,12927263996,0.00,0.00,0.00,0.00,0
237,12927263996,0.00,0.00,0.00,0.00,0
238,12927263996,0.00,0.00,0.00,0.00,0
239,12927263996,0.00,0.00,0.00,0.00,0
240,5744839855,2.54,2.54,0.00,0.00,basegame
241,12927263996,0.00,0.00,0.00,0.00,0
242,5744839855,1.27,1.27,0.00,0.00,basegame
243,12927263996,0.00,0.00,0.00,0.00,0
244,12927263996,0.00,0.00,0.00,0.00,0
245,12927263996,0.00,0.00,0.00,0.00,0
246,5744839855,2.83,2.83,0.00,0.00,basegame
247,5744839855,3.53,3.53,0.00,0.00,basegame
248,12927263996,0.00,0.00,0.00,0.00,0
249,12927263996,0.00,0.00,0.00,0.00,0
250,5744839855,0.35,0.35,0.00,0.00,basegame
251,5744839855,0.35,0.35,0.00,0.00,basegame
252,12927263996,0.00,0.00,0.00,0.00,0
253,12927263996,0.00,0.00,0.00,0.00,0
254,12927263996,0.00,0.00,0.00,0.00,0
255,12927263996,0.00,0.00,0.00,0.00,0
256,5744839855,0.71,0.71,0.00,0.00,basegame
257,12927263996,0.00,0.00,0.00,0.00,0
258,5744839855,1.27,1.27,0.00,0.00,basegame
259,5744839855,1.27,1.27,0.00,0.00,basegame
260,5744839855,4.94,4.94,0.00,0.00,basegame
261,5744839855,0.71,0.71,0.00,0.00,basegame
262,5744839855,1.77,1.77,0.00,0.00,basegame
263,12927263996,0.00,0.00,0.00,0.00,0
264,12927263996,0.00,0.00,0.00,0.00,0
265,12927263996,0.00,0.00,0.00,0.00,0
266,12927263996,0.00,0.00,0.00,0.00,0
267,5744839855,0.71,0.71,0.00,0.00,basegame
268,5744839855,0.71,0.71,0.00,0.00,basegame
269,12927263996,0.00,0.00,0.00,0.00,0
270,5744839855,1.06,1.06,0.00,0.00,basegame
271,12927263996,0.00,0.00,0.00,0.00,0
272,12927263996,0.00,0.00,0.00,0.00,0
273,12927263996,0.00,0.00,0.00,0.00,0
274,12927263996,0.00,0.00,0.00,0.00,0
275,12927263996,0.00,0.00,0.00,0.00,0
276,12927263996,0.00,0.00,0.00,0.00,0
277,12927263996,0.00,0.00,0.00,0.00,0
278,12927263996,0.00,0.00,0.00,0.00,0
279,12927263996,0.00,0.00,0.00,0.00,0
280,12927263996,0.00,0.00,0.00,0.00,0
281,12927263996,0.00,0.00,0.00,0.00,0
282,12927263996,0.00,0.00,0.00,0.00,0
283,5744839855,1.77,1.77,0.00,0.00,basegame
284,12927263996,0.00,0.00,0.00,0.00,0
285,5744839855,0.71,0.71,0.00,0.00,basegame
286,12927263996,0.00,0.00,0.00,0.00,0
287,12927263996,0.00,0.00,0.00,0.00,0
288,12927263996,0.00,0.00,0.00,0.00,0
289,12927263996,0.00,0.00,0.00,0.00,0
290,12927263996,0.00,0.00,0.00,0.00,0
291,12927263996,0.00,0.00,0.00,0.00,0
292,12927263996,0.00,0.00,0.00,0.00,0
293,5744839855,6.22,6.22,0.00,0.00,basegame
294,12927263996,0.00,0.00,0.00,0.00,0
295,12927263996,0.00,0.00,0.00,0.00,0
296,12927263996,0.00,0.00,0.00,0.00,0
297,5744839855,16.88,16.88,0.00,0.00,basegame
298,12927263996,0.00,0.00,0.00,0.00,0
299,12927263996,0.00,0.00,0.00,0.00,0
300,5744839855,20.70,20.70,0.00,0.00,basegame
301,12927263996,0.00,0.00,0.00,0.00,0
302,5744839855,0.71,0.71,0.00,0.00,basegame
303,12927263996,0.00,0.00,0.00,0.00,0
304,12927263996,0.00,0.00,0.00,0.00,0
305,12927263996,0.00,0.00,0.00,0.00,0
306,12927263996,0.00,0.00,0.00,0.00,0
307,12927263996,0.00,0.00,0.00,0.00,0
308,12927263996,0.00,0.00,0.00,0.00,0
309,12927263996,0.00,0.00,0.00,0.00,0
310,12927263996,0.00,0.00,0.00,0.00,0
311,12927263996,0.00,0.00,0.00,0.00,0
312,5744839855,3.18,3.18,0.00,0.00,basegame
313,12927263996,0.00,0.00,0.00,0.00,0
314,5744839855,0.71,0.71,0.00,0.00,basegame
315,5744839855,2.75,2.75,0.00,0.00,basegame
316,12927263996,0.00,0.00,0.00,0.00,0
317,12927263996,0.00,0.00,0.00,0.00,0
318,12927263996,0.00,0.00,0.00,0.00,0
319,5744839855,10.60,10.60,0.00,0.00,basegame
320,12927263996,0.00,0.00,0.00,0.00,0
321,12927263996,0.00,0.00,0.00,0.00,0
322,5744839855,3.11,3.11,0.00,0.00,basegame
323,12927263996,0.00,0.00,0.00,0.00,0
324,12927263996,0.00,0.00,0.00,0.00,0
325,12927263996,0.00,0.00,0.00,0.00,0
326,12927263996,0.00,0.00,0.00,0.00,0
327,12927263996,0.00,0.00,0.00,0.00,0
328,12927263996,0.00,0.00,0.00,0.00,0
329,12927263996,0.00,0.00,0.00,0.00,0
330,12927263996,0.00,0.00,0.00,0.00,0
331,12927263996,0.00,0.00,0.00,0.00,0
332,12927263996,0.00,0.00,0.00,0.00,0
333,12927263996,0.00,0.00,0.00,0.00,0
334,12927263996,0.00,0.00,0.00,0.00,0
335,5744839855,1.27,1.27,0.00,0.00,basegame
336,12927263996,0.00,0.00,0.00,0.00,0
337,12927263996,0.00,0.00,0.00,0.00,0
338,5744839855,6.36,6.36,0.00,0.00,basegame
339,12927263996,0.00,0.00,0.00,0.00,0
340,12927263996,0.00,0.00,0.00,0.00,0
341,5744839855,0.71,0.71,0.00,0.00,basegame
342,12927263996,0.00,0.00,0.00,0.00,0
343,12927263996,0.00,0.00,0.00,0.00,0
344,12927263996,0.00,0.00,0.00,0.00,0
345,12927263996,0.00,0.00,0.00,0.00,0
346,5744839855,0.71,0.71,0.00,0.00,basegame
347,12927263996,0.00,0.00,0.00,0.00,0
348,5744839855,1.77,1.77,0.00,0.00,basegame
349,12927263996,0.00,0.00,0.00,0.00,0
350,12927263996,0.00,0.00,0.00,0.00,0
351,12927263996,0.00,0.00,0.00,0.00,0
352,5744839855,4.59,4.59,0.00,0.00,basegame
353,5744839855,7.06,7.06,0.00,0.00,basegame
354,12927263996,0.00,0.00,0.00,0.00,0
355,12927263996,0.00,0.00,0.00,0.00,0
356,5744839855,1.98,1.98,0.00,0.00,basegame
357,12927263996,0.00,0.00,0.00,0.00,0
358,12927263996,0.00,0.00,0.00,0.00,0
359,12927263996,0.00,0.00,0.00,0.00,0
360,12927263996,0.00,0.00,0.00,0.00,0
361,12927263996,0.00,0.00,0.00,0.00,0
362,12927263996,0.00,0.00,0.00,0.00,0
363,12927263996,0.00,0.00,0.00,0.00,0
364,5744839855,3.96,3.96,0.00,0.00,basegame
365,12927263996,0.00,0.00,0.00,0.00,0
366,5744839855,15.05,15.05,0.00,0.00,basegame
367,12927263996,0.00,0.00,0.00,0.00,0
368,12927263996,0.00,0.00,0.00,0.00,0
369,5744839855,0.71,0.71,0.00,0.00,basegame
370,12927263996,0.00,0.00,0.00,0.00,0
371,5744839855,4.80,4.80,0.00,0.00,basegame
372,12927263996,0.00,0.00,0.00,0.00,0
373,12927263996,0.00,0.00,0.00,0.00,0
374,5744839855,2.83,2.83,0.00,0.00,basegame
375,5744839855,2.75,2.75,0.00,0.00,basegame
376,12927263996,0.00,0.00,0.00,0.00,0
377,12927263996,0.00,0.00,0.00,0.00,0
378,12927263996,0.00,0.00,0.00,0.00,0
379,12927263996,0.00,0.00,0.00,0.00,0
380,5744839855,1.98,1.98,0.00,0.00,basegame
381,12927263996,0.00,0.00,0.00,0.00,0
382,12927263996,0.00,0.00,0.00,0.00,0
383,12927263996,0.00,0.00,0.00,0.00,0
384,12927263996,0.00,0.00,0.00,0.00,0
385,12927263996,0.00,0.00,0.00,0.00,0
386,12927263996,0.00,0.00,0.00,0.00,0
387,5744839855,2.83,2.83,0.00,0.00,basegame
388,12927263996,0.00,0.00,0.00,0.00,0
389,12927263996,0.00,0.00,0.00,0.00,0
390,12927263996,0.00,0.00,0.00,0.00,0
391,12927263996,0.00,0.00,0.00,0.00,0
392,12927263996,0.00,0.00,0.00,0.00,0
393,5744839855,0.71,0.71,0.00,0.00,basegame
394,12927263996,0.00,0.00,0.00,0.00,0
395,12927263996,0.00,0.00,0.00,0.00,0
396,12927263996,0.00,0.00,0.00,0.00,0
397,5744839855,16.39,16.39,0.00,0.00,basegame
398,12927263996,0.00,0.00,0.00,0.00,0
399,12927263996,0.00,0.00,0.00,0.00,0
400,5744839855,0.35,0.35,0.00,0.00,basegame
401,12927263996,0.00,0.00,0.00,0.00,0
402,12927263996,0.00,0.00,0.00,0.00,0
403,5744839855,0.71,0.71,0.00,0.00,basegame
404,12927263996,0.00,0.00,0.00,0.00,0
405,12927263996,0.00,0.00,0.00,0.00,0
406,12927263996,0.00,0.00,0.00,0.00,0
407,42246746434,3.39,0.00,3.39,0.00,freegame
408,5744839855,0.71,0.71,0.00,0.00,basegame
409,12927263996,0.00,0.00,0.00,0.00,0
410,5744839855,7.84,7.84,0.00,0.00,basegame
411,5744839855,0.35,0.35,0.00,0.00,basegame
412,12927263996,0.00,0.00,0.00,0.00,0
413,5744839855,0.35,0.35,0.00,0.00,basegame
414,12927263996,0.00,0.00,0.00,0.00,0
415,12927263996,0.00,0.00,0.00,0.00,0
416,12927263996,0.00,0.00,0.00,0.00,0
417,5744839855,1.91,1.91,0.00,0.00,basegame
418,12927263996,0.00,0.00,0.00,0.00,0
419,12927263996,0.00,0.00,0.00,0.00,0
420,12927263996,0.00,0.00,0.00,0.00,0
421,12927263996,0.00,0.00,0.00,0.00,0
422,5744839855,0.35,0.35,0.00,0.00,basegame
423,12927263996,0.00,0.00,0.00,0.00,0
424,12927263996,0.00,0.00,0.00,0.00,0
425,5744839855,0.35,0.35,0.00,0.00,basegame
426,12927263996,0.00,0.00,0.00,0.00,0
427,12927263996,0.00,0.00,0.00,0.00,0
428,12927263996,0.00,0.00,0.00,0.00,0
429,12927263996,0.00,0.00,0.00,0.00,0
430,12927263996,0.00,0.00,0.00,0.00,0
431,5744839855,0.35,0.35,0.00,0.00,basegame
432,12927263996,0.00,0.00,0.00,0.00,0
433,12927263996,0.00,0.00,0.00,0.00,0
434,12927263996,0.00,0.00,0.00,0.00,0
435,12927263996,0.00,0.00,0.00,0.00,0
436,12927263996,0.00,0.00,0.00,0.00,0
437,12927263996,0.00,0.00,0.00,0.00,0
438,12927263996,0.00,0.00,0.00,0.00,0
439,5744839855,5.16,5.16,0.00,0.00,basegame
440,12927263996,0.00,0.00,0.00,0.00,0
441,12927263996,0.00,0.00,0.00,0.00,0
442,12927263996,0.00,0.00,0.00,0.00,0
443,12927263996,0.00,0.00,0.00,0.00,0
444,5744839855,1.27,1.27,0.00,0.00,basegame
445,12927263996,0.00,0.00,0.00,0.00,0
446,12927263996,0.00,0.00,0.00,0.00,0
447,12927263996,0.00,0.00,0.00,0.00,0
448,12927263996,0.00,0.00,0.00,0.00,0
449,12927263996,0.00,0.00,0.00,0.00,0
450,12927263996,0.00,0.00,0.00,0.00,0
451,12927263996,0.00,0.00,0.00,0.00,0
452,5744839855,0.71,0.71,0.00,0.00,basegame
453,12927263996,0.00,0.00,0.00,0.00,0
454,12927263996,0.00,0.00,0.00,0.00,0
455,12927263996,0.00,0.00,0.00,0.00,0
456,12927263996,0.00,0.00,0.00,0.00,0
457,5744839855,5.30,5.30,0.00,0.00,basegame
458,12927263996,0.00,0.00,0.00,0.00,0
459,12927263996,0.00,0.00,0.00,0.00,0
460,5744839855,9.47,9.47,0.00,0.00,basegame
461,5744839855,1.62,1.62,0.00,0.00,basegame
462,12927263996,0.00,0.00,0.00,0.00,0
463,5744839855,2.83,2.83,0.00,0.00,basegame
464,12927263996,0.00,0.00,0.00,0.00,0
465,12927263996,0.00,0.00,0.00,0.00,0
466,5744839855,1.27,1.27,0.00,0.00,basegame
467,12927263996,0.00,0.00,0.00,0.00,0
468,42246746434,9.18,0.00,9.18,0.00,freegame
469,5744839855,2.47,2.47,0.00,0.00,basegame
470,5744839855,2.54,2.54,0.00,0.00,basegame
471,12927263996,0.00,0.00,0.00,0.00,0
472,12927263996,0.00,0.00,0.00,0.00,0
473,5744839855,0.35,0.35,0.00,0.00,basegame
474,5744839855,0.71,0.71,0.00,0.00,basegame
475,12927263996,0.00,0.00,0.00,0.00,0
476,12927263996,0.00,0.00,0.00,0.00,0
477,12927263996,0.00,0.00,0.00,0.00,0
478,12927263996,0.00,0.00,0.00,0.00,0
479,12927263996,0.00,0.00,0.00,0.00,0
480,12927263996,0.00,0.00,0.00,0.00,0
481,12927263996,0.00,0.00,0.00,0.00,0
482,12927263996,0.00,0.00,0.00,0.00,0
483,5744839855,43.09,43.09,0.00,0.00,basegame
484,5744839855,2.83,2.83,0.00,0.00,basegame
485,12927263996,0.00,0.00,0.00,0.00,0
486,12927263996,0.00,0.00,0.00,0.00,0
487,12927263996,0.00,0.00,0.00,0.00,0
488,12927263996,0.00,0.00,0.00,0.00,0
489,5744839855,6.00,6.00,0.00,0.00,basegame
490,12927263996,0.00,0.00,0.00,0.00,0
491,12927263996,0.00,0.00,0.00,0.00,0
492,12927263996,0.00,0.00,0.00,0.00,0
493,5744839855,4.31,4.31,0.00,0.00,basegame
494,12927263996,0.00,0.00,0.00,0.00,0
495,12927263996,0.00,0.00,0.00,0.00,0
496,5744839855,2.83,2.83,0.00,0.00,basegame
497,12927263996,0.00,0.00,0.00,0.00,0
498,12927263996,0.00,0.00,0.00,0.00,0
499,5744839855,4.66,4.66,0.00,0.00,basegame
500,5744839855,0.35,0.35,0.00,0.00,basegame
501,12927263996,0.00,0.00,0.00,0.00,0
502,12927263996,0.00,0.00,0.00,0.00,0
503,12927263996,0.00,0.00,0.00,0.00,0
504,12927263996,0.00,0.00,0.00,0.00,0
505,5744839855,1.27,1.27,0.00,0.00,basegame
506,12927263996,0.00,0.00,0.00,0.00,0
507,12927263996,0.00,0.00,0.00,0.00,0
508,12927263996,0.00,0.00,0.00,0.00,0
509,12927263996,0.00,0.00,0.00,0.00,0
510,12927263996,0.00,0.00,0.00,0.00,0
511,5744839855,0.85,0.85,0.00,0.00,basegame
512,12927263996,0.00,0.00,0.00,0.00,0
513,12927263996,0.00,0.00,0.00,0.00,0
514,12927263996,0.00,0.00,0.00,0.00,0
515,12927263996,0.00,0.00,0.00,0.00,0
516,12927263996,0.00,0.00,0.00,0.00,0
517,12927263996,0.00,0.00,0.00,0.00,0
518,12927263996,0.00,0.00,0.00,0.00,0
519,12927263996,0.00,0.00,0.00,0.00,0
520,12927263996,0.00,0.00,0.00,0.00,0
521,12927263996,0.00,0.00,0.00,0.00,0
522,12927263996,0.00,0.00,0.00,0.00,0
523,12927263996,0.00,0.00,0.00,0.00,0
524,12927263996,0.00,0.00,0.00,0.00,0
525,12927263996,0.00,0.00,0.00,0.00,0
526,12927263996,0.00,0.00,0.00,0.00,0
527,12927263996,0.00,0.00,0.00,0.00,0
528,5744839855,4.10,4.10,0.00,0.00,basegame
529,12927263996,0.00,0.00,0.00,0.00,0
530,12927263996,0.00,0.00,0.00,0.00,0
531,12927263996,0.00,0.00,0.00,0.00,0
532,12927263996,0.00,0.00,0.00,0.00,0
533,12927263996,0.00,0.00,0.00,0.00,0
534,12927263996,0.00,0.00,0.00,0.00,0
535,12927263996,0.00,0.00,0.00,0.00,0
536,12927263996,0.00,0.00,0.00,0.00,0
537,12927263996,0.00,0.00,0.00,0.00,0
538,12927263996,0.00,0.00,0.00,0.00,0
539,12927263996,0.00,0.00,0.00,0.00,0
540,12927263996,0.00,0.00,0.00,0.00,0
541,12927263996,0.00,0.00,0.00,0.00,0
542,12927263996,0.00,0.00,0.00,0.00,0
543,12927263996,0.00,0.00,0.00,0.00,0
544,5744839855,1.70,1.70,0.00,0.00,basegame
545,12927263996,0.00,0.00,0.00,0.00,0
