id,weight,total_win,base_win,free_win,super_win,criteria
84,12800217066,0.00,0.00,0.00,0.00,0
85,5758422106,1.06,1.06,0.00,0.00,basegame
86,5758422106,1.06,1.06,0.00,0.00,basegame
87,12800217066,0.00,0.00,0.00,0.00,0
88,12800217066,0.00,0.00,0.00,0.00,0
89,12800217066,0.00,0.00,0.00,0.00,0
90,12800217066,0.00,0.00,0.00,0.00,0
91,5758422106,0.84,0.84,0.00,0.00,basegame
92,12800217066,0.00,0.00,0.00,0.00,0
93,5758422106,1.76,1.76,0.00,0.00,basegame
94,12800217066,0.00,0.00,0.00,0.00,0
95,12800217066,0.00,0.00,0.00,0.00,0
96,12800217066,0.00,0.00,0.00,0.00,0
97,12800217066,0.00,0.00,0.00,0.00,0
98,12800217066,0.00,0.00,0.00,0.00,0
99,12800217066,0.00,0.00,0.00,0.00,0
100,12800217066,0.00,0.00,0.00,0.00,0
101,12800217066,0.00,0.00,0.00,0.00,0
102,12800217066,0.00,0.00,0.00,0.00,0
103,12800217066,0.00,0.00,0.00,0.00,0
104,12800217066,0.00,0.00,0.00,0.00,0
105,5758422106,7.96,7.96,0.00,0.00,basegame
106,12800217066,0.00,0.00,0.00,0.00,0
107,12800217066,0.00,0.00,0.00,0.00,0
108,12800217066,0.00,0.00,0.00,0.00,0
109,12800217066,0.00,0.00,0.00,0.00,0
110,12800217066,0.00,0.00,0.00,0.00,0
111,12800217066,0.00,0.00,0.00,0.00,0
112,12800217066,0.00,0.00,0.00,0.00,0
113,12800217066,0.00,0.00,0.00,0.00,0
114,12800217066,0.00,0.00,0.00,0.00,0
115,5758422106,0.35,0.35,0.00,0.00,basegame
116,5758422106,0.70,0.70,0.00,0.00,basegame
117,5758422106,1.69,1.69,0.00,0.00,basegame
118,12800217066,0.00,0.00,0.00,0.00,0
119,5758422106,0.35,0.35,0.00,0.00,basegame
120,12800217066,0.00,0.00,0.00,0.00,0
121,12800217066,0.00,0.00,0.00,0.00,0
122,12800217066,0.00,0.00,0.00,0.00,0
123,5758422106,0.70,0.70,0.00,0.00,basegame
124,12800217066,0.00,0.00,0.00,0.00,0
125,12800217066,0.00,0.00,0.00,0.00,0
126,12800217066,0.00,0.00,0.00,0.00,0
127,12800217066,0.00,0.00,0.00,0.00,0
128,12800217066,0.00,0.00,0.00,0.00,0
129,12800217066,0.00,0.00,0.00,0.00,0
130,12800217066,0.00,0.00,0.00,0.00,0
131,5758422106,2.04,2.04,0.00,0.00,basegame
132,5758422106,0.70,0.70,0.00,0.00,basegame
133,5758422106,0.84,0.84,0.00,0.00,basegame
134,12800217066,0.00,0.00,0.00,0.00,0
135,12800217066,0.00,0.00,0.00,0.00,0
136,5758422106,1.06,1.06,0.00,0.00,basegame
137,12800217066,0.00,0.00,0.00,0.00,0
138,5758422106,0.70,0.70,0.00,0.00,basegame
139,12800217066,0.00,0.00,0.00,0.00,0
140,12800217066,0.00,0.00,0.00,0.00,0
141,5758422106,3.94,3.94,0.00,0.00,basegame
142,5758422106,0.35,0.35,0.00,0.00,basegame
143,12800217066,0.00,0.00,0.00,0.00,0
144,12800217066,0.00,0.00,0.00,0.00,0
145,12800217066,0.00,0.00,0.00,0.00,0
146,12800217066,0.00,0.00,0.00,0.00,0
147,12800217066,0.00,0.00,0.00,0.00,0
148,5758422106,2.75,2.75,0.00,0.00,basegame
149,12800217066,0.00,0.00,0.00,0.00,0
150,12800217066,0.00,0.00,0.00,0.00,0
151,5758422106,0.70,0.70,0.00,0.00,basegame
152,12800217066,0.00,0.00,0.00,0.00,0
153,12800217066,0.00,0.00,0.00,0.00,0
154,5758422106,12.11,12.11,0.00,0.00,basegame
155,12800217066,0.00,0.00,0.00,0.00,0
156,12800217066,0.00,0.00,0.00,0.00,0
157,12800217066,0.00,0.00,0.00,0.00,0
158,5758422106,4.22,4.22,0.00,0.00,basegame
159,5758422106,25.06,25.06,0.00,0.00,basegame
160,12800217066,0.00,0.00,0.00,0.00,0
161,5758422106,2.11,2.11,0.00,0.00,basegame
162,12800217066,0.00,0.00,0.00,0.00,0
163,5758422106,1.76,1.76,0.00,0.00,basegame
164,5758422106,1.97,1.97,0.00,0.00,basegame
165,5758422106,6.27,6.27,0.00,0.00,basegame
166,5758422106,5.70,5.70,0.00,0.00,basegame
167,12800217066,0.00,0.00,0.00,0.00,0
168,12800217066,0.00,0.00,0.00,0.00,0
169,12800217066,0.00,0.00,0.00,0.00,0
170,12800217066,0.00,0.00,0.00,0.00,0
171,12800217066,0.00,0.00,0.00,0.00,0
172,12800217066,0.00,0.00,0.00,0.00,0
173,12800217066,0.00,0.00,0.00,0.00,0
174,12800217066,0.00,0.00,0.00,0.00,0
175,12800217066,0.00,0.00,0.00,0.00,0
176,12800217066,0.00,0.00,0.00,0.00,0
177,12800217066,0.00,0.00,0.00,0.00,0
178,5758422106,2.82,2.82,0.00,0.00,basegame
179,5758422106,2.82,2.82,0.00,0.00,basegame
180,12800217066,0.00,0.00,0.00,0.00,0
181,12800217066,0.00,0.00,0.00,0.00,0
182,5758422106,0.70,0.70,0.00,0.00,basegame
183,12800217066,0.00,0.00,0.00,0.00,0
184,5758422106,3.94,3.94,0.00,0.00,basegame
185,12800217066,0.00,0.00,0.00,0.00,0
186,12800217066,0.00,0.00,0.00,0.00,0
187,12800217066,0.00,0.00,0.00,0.00,0
188,5758422106,0.70,0.70,0.00,0.00,basegame
189,12800217066,0.00,0.00,0.00,0.00,0
190,35020020704,23.66,3.80,0.00,19.85,super
191,12800217066,0.00,0.00,0.00,0.00,0
192,12800217066,0.00,0.00,0.00,0.00,0
193,5758422106,6.62,6.62,0.00,0.00,basegame
194,12800217066,0.00,0.00,0.00,0.00,0
195,12800217066,0.00,0.00,0.00,0.00,0
196,12800217066,0.00,0.00,0.00,0.00,0
197,5758422106,0.70,0.70,0.00,0.00,basegame
198,12800217066,0.00,0.00,0.00,0.00,0
199,12800217066,0.00,0.00,0.00,0.00,0
200,12800217066,0.00,0.00,0.00,0.00,0
201,12800217066,0.00,0.00,0.00,0.00,0
202,12800217066,0.00,0.00,0.00,0.00,0
203,12800217066,0.00,0.00,0.00,0.00,0
204,12800217066,0.00,0.00,0.00,0.00,0
205,12800217066,0.00,0.00,0.00,0.00,0
206,12800217066,0.00,0.00,0.00,0.00,0
207,12800217066,0.00,0.00,0.00,0.00,0
208,12800217066,0.00,0.00,0.00,0.00,0
209,5758422106,1.97,1.97,0.00,0.00,basegame
210,12800217066,0.00,0.00,0.00,0.00,0
211,12800217066,0.00,0.00,0.00,0.00,0
212,12800217066,0.00,0.00,0.00,0.00,0
213,12800217066,0.00,0.00,0.00,0.00,0
214,12800217066,0.00,0.00,0.00,0.00,0
215,12800217066,0.00,0.00,0.00,0.00,0
216,12800217066,0.00,0.00,0.00,0.00,0
217,12800217066,0.00,0.00,0.00,0.00,0
218,12800217066,0.00,0.00,0.00,0.00,0
219,5758422106,2.96,2.96,0.00,0.00,basegame
220,12800217066,0.00,0.00,0.00,0.00,0
221,12800217066,0.00,0.00,0.00,0.00,0
222,5758422106,0.70,0.70,0.00,0.00,basegame
223,12800217066,0.00,0.00,0.00,0.00,0
224,12800217066,0.00,0.00,0.00,0.00,0
225,12800217066,0.00,0.00,0.00,0.00,0
226,12800217066,0.00,0.00,0.00,0.00,0
227,5758422106,1.76,1.76,0.00,0.00,basegame
228,12800217066,0.00,0.00,0.00,0.00,0
229,12800217066,0.00,0.00,0.00,0.00,0
230,12800217066,0.00,0.00,0.00,0.00,0
231,12800217066,0.00,0.00,0.00,0.00,0
232,12800217066,0.00,0.00,0.00,0.00,0
233,12800217066,0.00,0.00,0.00,0.00,0
234,5758422106,4.08,4.08,0.00,0.00,basegame
235,5758422106,2.82,2.82,0.00,0.00,basegame
236,12800217066,0.00,0.00,0.00,0.00,0
237,12800217066,0.00,0.00,0.00,0.00,0
238,12800217066,0.00,0.00,0.00,0.00,0
239,5758422106,2.25,2.25,0.00,0.00,basegame
240,12800217066,0.00,0.00,0.00,0.00,0
241,5758422106,4.79,4.79,0.00,0.00,basegame
242,12800217066,0.00,0.00,0.00,0.00,0
243,5758422106,1.13,1.13,0.00,0.00,basegame
244,12800217066,0.00,0.00,0.00,0.00,0
245,12800217066,0.00,0.00,0.00,0.00,0
246,12800217066,0.00,0.00,0.00,0.00,0
247,5758422106,2.39,2.39,0.00,0.00,basegame
248,5758422106,3.94,3.94,0.00,0.00,basegame
249,5758422106,3.38,3.38,0.00,0.00,basegame
250,5758422106,0.35,0.35,0.00,0.00,basegame
251,12800217066,0.00,0.00,0.00,0.00,0
252,12800217066,0.00,0.00,0.00,0.00,0
253,12800217066,0.00,0.00,0.00,0.00,0
254,12800217066,0.00,0.00,0.00,0.00,0
255,12800217066,0.00,0.00,0.00,0.00,0
256,12800217066,0.00,0.00,0.00,0.00,0
257,12800217066,0.00,0.00,0.00,0.00,0
258,12800217066,0.00,0.00,0.00,0.00,0
259,12800217066,0.00,0.00,0.00,0.00,0
260,12800217066,0.00,0.00,0.00,0.00,0
261,5758422106,3.38,3.38,0.00,0.00,basegame
262,5758422106,2.11,2.11,0.00,0.00,basegame
263,12800217066,0.00,0.00,0.00,0.00,0
264,12800217066,0.00,0.00,0.00,0.00,0
265,5758422106,4.08,4.08,0.00,0.00,basegame
266,5758422106,0.70,0.70,0.00,0.00,basegame
267,12800217066,0.00,0.00,0.00,0.00,0
268,12800217066,0.00,0.00,0.00,0.00,0
269,12800217066,0.00,0.00,0.00,0.00,0
270,12800217066,0.00,0.00,0.00,0.00,0
271,5758422106,3.31,3.31,0.00,0.00,basegame
272,12800217066,0.00,0.00,0.00,0.00,0
273,12800217066,0.00,0.00,0.00,0.00,0
274,12800217066,0.00,0.00,0.00,0.00,0
275,12800217066,0.00,0.00,0.00,0.00,0
276,5758422106,2.53,2.53,0.00,0.00,basegame
277,12800217066,0.00,0.00,0.00,0.00,0
278,12800217066,0.00,0.00,0.00,0.00,0
279,12800217066,0.00,0.00,0.00,0.00,0
280,12800217066,0.00,0.00,0.00,0.00,0
281,12800217066,0.00,0.00,0.00,0.00,0
282,12800217066,0.00,0.00,0.00,0.00,0
283,12800217066,0.00,0.00,0.00,0.00,0
284,12800217066,0.00,0.00,0.00,0.00,0
285,5758422106,7.25,7.25,0.00,0.00,basegame
286,5758422106,0.35,0.35,0.00,0.00,basegame
287,12800217066,0.00,0.00,0.00,0.00,0
288,12800217066,0.00,0.00,0.00,0.00,0
289,12800217066,0.00,0.00,0.00,0.00,0
290,12800217066,0.00,0.00,0.00,0.00,0
291,12800217066,0.00,0.00,0.00,0.00,0
292,5758422106,0.70,0.70,0.00,0.00,basegame
293,12800217066,0.00,0.00,0.00,0.00,0
294,12800217066,0.00,0.00,0.00,0.00,0
295,5758422106,1.48,1.48,0.00,0.00,basegame
296,12800217066,0.00,0.00,0.00,0.00,0
297,5758422106,1.27,1.27,0.00,0.00,basegame
298,12800217066,0.00,0.00,0.00,0.00,0
299,12800217066,0.00,0.00,0.00,0.00,0
300,12800217066,0.00,0.00,0.00,0.00,0
301,12800217066,0.00,0.00,0.00,0.00,0
302,12800217066,0.00,0.00,0.00,0.00,0
303,12800217066,0.00,0.00,0.00,0.00,0
304,5758422106,2.53,2.53,0.00,0.00,basegame
305,12800217066,0.00,0.00,0.00,0.00,0
306,12800217066,0.00,0.00,0.00,0.00,0
307,12800217066,0.00,0.00,0.00,0.00,0
308,12800217066,0.00,0.00,0.00,0.00,0
309,12800217066,0.00,0.00,0.00,0.00,0
310,12800217066,0.00,0.00,0.00,0.00,0
311,12800217066,0.00,0.00,0.00,0.00,0
312,12800217066,0.00,0.00,0.00,0.00,0
313,12800217066,0.00,0.00,0.00,0.00,0
314,12800217066,0.00,0.00,0.00,0.00,0
315,5758422106,1.41,1.41,0.00,0.00,basegame
316,5758422106,4.79,4.79,0.00,0.00,basegame
317,12800217066,0.00,0.00,0.00,0.00,0
318,12800217066,0.00,0.00,0.00,0.00,0
319,12800217066,0.00,0.00,0.00,0.00,0
320,12800217066,0.00,0.00,0.00,0.00,0
321,5758422106,4.51,4.51,0.00,0.00,basegame
322,12800217066,0.00,0.00,0.00,0.00,0
323,12800217066,0.00,0.00,0.00,0.00,0
324,5758422106,2.53,2.53,0.00,0.00,basegame
325,12800217066,0.00,0.00,0.00,0.00,0
326,12800217066,0.00,0.00,0.00,0.00,0
327,12800217066,0.00,0.00,0.00,0.00,0
328,12800217066,0.00,0.00,0.00,0.00,0
329,12800217066,0.00,0.00,0.00,0.00,0
330,12800217066,0.00,0.00,0.00,0.00,0
331,12800217066,0.00,0.00,0.00,0.00,0
332,5758422106,1.76,1.76,0.00,0.00,basegame
333,12800217066,0.00,0.00,0.00,0.00,0
334,12800217066,0.00,0.00,0.00,0.00,0
335,12800217066,0.00,0.00,0.00,0.00,0
336,12800217066,0.00,0.00,0.00,0.00,0
337,5758422106,10.00,10.00,0.00,0.00,basegame
338,12800217066,0.00,0.00,0.00,0.00,0
339,5758422106,4.93,4.93,0.00,0.00,basegame
340,12800217066,0.00,0.00,0.00,0.00,0
341,12800217066,0.00,0.00,0.00,0.00,0
342,12800217066,0.00,0.00,0.00,0.00,0
343,12800217066,0.00,0.00,0.00,0.00,0
344,12800217066,0.00,0.00,0.00,0.00,0
345,12800217066,0.00,0.00,0.00,0.00,0
346,12800217066,0.00,0.00,0.00,0.00,0
347,12800217066,0.00,0.00,0.00,0.00,0
348,12800217066,0.00,0.00,0.00,0.00,0
349,5758422106,1.20,1.20,0.00,0.00,basegame
350,12800217066,0.00,0.00,0.00,0.00,0
351,12800217066,0.00,0.00,0.00,0.00,0
352,12800217066,0.00,0.00,0.00,0.00,0
353,12800217066,0.00,0.00,0.00,0.00,0
354,12800217066,0.00,0.00,0.00,0.00,0
355,12800217066,0.00,0.00,0.00,0.00,0
356,12800217066,0.00,0.00,0.00,0.00,0
357,12800217066,0.00,0.00,0.00,0.00,0
358,12800217066,0.00,0.00,0.00,0.00,0
359,5758422106,1.83,1.83,0.00,0.00,basegame
360,5758422106,4.58,4.58,0.00,0.00,basegame
361,12800217066,0.00,0.00,0.00,0.00,0
362,12800217066,0.00,0.00,0.00,0.00,0
363,12800217066,0.00,0.00,0.00,0.00,0
364,12800217066,0.00,0.00,0.00,0.00,0
365,12800217066,0.00,0.00,0.00,0.00,0
366,12800217066,0.00,0.00,0.00,0.00,0
367,5758422106,2.75,2.75,0.00,0.00,basegame
368,5758422106,0.70,0.70,0.00,0.00,basegame
369,12800217066,0.00,0.00,0.00,0.00,0
370,12800217066,0.00,0.00,0.00,0.00,0
371,5758422106,0.70,0.70,0.00,0.00,basegame
372,5758422106,0.35,0.35,0.00,0.00,basegame
373,12800217066,0.00,0.00,0.00,0.00,0
374,5758422106,1.06,1.06,0.00,0.00,basegame
375,5758422106,3.59,3.59,0.00,0.00,basegame
376,5758422106,7.60,7.60,0.00,0.00,basegame
377,5758422106,5.49,5.49,0.00,0.00,basegame
378,12800217066,0.00,0.00,0.00,0.00,0
379,12800217066,0.00,0.00,0.00,0.00,0
380,5758422106,2.53,2.53,0.00,0.00,basegame
381,12800217066,0.00,0.00,0.00,0.00,0
382,12800217066,0.00,0.00,0.00,0.00,0
383,12800217066,0.00,0.00,0.00,0.00,0
384,12800217066,0.00,0.00,0.00,0.00,0
385,12800217066,0.00,0.00,0.00,0.00,0
386,12800217066,0.00,0.00,0.00,0.00,0
387,5758422106,6.69,6.69,0.00,0.00,basegame
388,12800217066,0.00,0.00,0.00,0.00,0
389,5758422106,2.82,2.82,0.00,0.00,basegame
390,12800217066,0.00,0.00,0.00,0.00,0
391,5758422106,0.84,0.84,0.00,0.00,basegame
392,5758422106,0.70,0.70,0.00,0.00,basegame
393,12800217066,0.00,0.00,0.00,0.00,0
394,12800217066,0.00,0.00,0.00,0.00,0
395,12800217066,0.00,0.00,0.00,0.00,0
396,5758422106,2.82,2.82,0.00,0.00,basegame
397,5758422106,1.27,1.27,0.00,0.00,basegame
398,12800217066,0.00,0.00,0.00,0.00,0
399,12800217066,0.00,0.00,0.00,0.00,0
400,12800217066,0.00,0.00,0.00,0.00,0
401,12800217066,0.00,0.00,0.00,0.00,0
402,12800217066,0.00,0.00,0.00,0.00,0
403,12800217066,0.00,0.00,0.00,0.00,0
404,12800217066,0.00,0.00,0.00,0.00,0
405,12800217066,0.00,0.00,0.00,0.00,0
406,5758422106,0.35,0.35,0.00,0.00,basegame
407,12800217066,0.00,0.00,0.00,0.00,0
408,5758422106,6.97,6.97,0.00,0.00,basegame
409,12800217066,0.00,0.00,0.00,0.00,0
410,12800217066,0.00,0.00,0.00,0.00,0
411,5758422106,0.70,0.70,0.00,0.00,basegame
412,5758422106,6.20,6.20,0.00,0.00,basegame
413,12800217066,0.00,0.00,0.00,0.00,0
414,12800217066,0.00,0.00,0.00,0.00,0
415,12800217066,0.00,0.00,0.00,0.00,0
416,12800217066,0.00,0.00,0.00,0.00,0
417,12800217066,0.00,0.00,0.00,0.00,0
418,12800217066,0.00,0.00,0.00,0.00,0
419,12800217066,0.00,0.00,0.00,0.00,0
420,12800217066,0.00,0.00,0.00,0.00,0
421,12800217066,0.00,0.00,0.00,0.00,0
422,12800217066,0.00,0.00,0.00,0.00,0
423,12800217066,0.00,0.00,0.00,0.00,0
424,12800217066,0.00,0.00,0.00,0.00,0
425,12800217066,0.00,0.00,0.00,0.00,0
426,5758422106,1.76,1.76,0.00,0.00,basegame
427,12800217066,0.00,0.00,0.00,0.00,0
428,12800217066,0.00,0.00,0.00,0.00,0
429,5758422106,5.35,5.35,0.00,0.00,basegame
430,12800217066,0.00,0.00,0.00,0.00,0
431,5758422106,6.27,6.27,0.00,0.00,basegame
432,12800217066,0.00,0.00,0.00,0.00,0
433,5758422106,21.54,21.54,0.00,0.00,basegame
434,12800217066,0.00,0.00,0.00,0.00,0
435,12800217066,0.00,0.00,0.00,0.00,0
436,5758422106,0.70,0.70,0.00,0.00,basegame
437,12800217066,0.00,0.00,0.00,0.00,0
438,5758422106,0.70,0.70,0.00,0.00,basegame
439,12800217066,0.00,0.00,0.00,0.00,0
440,12800217066,0.00,0.00,0.00,0.00,0
441,12800217066,0.00,0.00,0.00,0.00,0
442,12800217066,0.00,0.00,0.00,0.00,0
443,5758422106,0.35,0.35,0.00,0.00,basegame
444,12800217066,0.00,0.00,0.00,0.00,0
445,12800217066,0.00,0.00,0.00,0.00,0
446,12800217066,0.00,0.00,0.00,0.00,0
447,5758422106,0.70,0.70,0.00,0.00,basegame
448,12800217066,0.00,0.00,0.00,0.00,0
449,12800217066,0.00,0.00,0.00,0.00,0
450,5758422106,9.65,9.65,0.00,0.00,basegame
451,5758422106,2.25,2.25,0.00,0.00,basegame
452,12800217066,0.00,0.00,0.00,0.00,0
453,12800217066,0.00,0.00,0.00,0.00,0
454,12800217066,0.00,0.00,0.00,0.00,0
455,12800217066,0.00,0.00,0.00,0.00,0
456,5758422106,0.35,0.35,0.00,0.00,basegame
457,12800217066,0.00,0.00,0.00,0.00,0
458,12800217066,0.00,0.00,0.00,0.00,0
459,12800217066,0.00,0.00,0.00,0.00,0
460,12800217066,0.00,0.00,0.00,0.00,0
461,12800217066,0.00,0.00,0.00,0.00,0
462,12800217066,0.00,0.00,0.00,0.00,0
463,5758422106,0.70,0.70,0.00,0.00,basegame
464,12800217066,0.00,0.00,0.00,0.00,0
465,12800217066,0.00,0.00,0.00,0.00,0
466,12800217066,0.00,0.00,0.00,0.00,0
467,5758422106,1.06,1.06,0.00,0.00,basegame
468,12800217066,0.00,0.00,0.00,0.00,0
469,12800217066,0.00,0.00,0.00,0.00,0
470,12800217066,0.00,0.00,0.00,0.00,0
471,5758422106,0.35,0.35,0.00,0.00,basegame
472,5758422106,1.27,1.27,0.00,0.00,basegame
473,12800217066,0.00,0.00,0.00,0.00,0
474,12800217066,0.00,0.00,0.00,0.00,0
475,12800217066,0.00,0.00,0.00,0.00,0
476,5758422106,1.97,1.97,0.00,0.00,basegame
477,12800217066,0.00,0.00,0.00,0.00,0
478,12800217066,0.00,0.00,0.00,0.00,0
479,12800217066,0.00,0.00,0.00,0.00,0
480,12800217066,0.00,0.00,0.00,0.00,0
481,5758422106,0.70,0.70,0.00,0.00,basegame
482,5758422106,0.35,0.35,0.00,0.00,basegame
483,12800217066,0.00,0.00,0.00,0.00,0
484,12800217066,0.00,0.00,0.00,0.00,0
485,5758422106,3.87,3.87,0.00,0.00,basegame
486,5758422106,0.70,0.70,0.00,0.00,basegame
487,12800217066,0.00,0.00,0.00,0.00,0
488,12800217066,0.00,0.00,0.00,0.00,0
489,12800217066,0.00,0.00,0.00,0.00,0
490,12800217066,0.00,0.00,0.00,0.00,0
491,12800217066,0.00,0.00,0.00,0.00,0
492,12800217066,0.00,0.00,0.00,0.00,0
493,5758422106,4.58,4.58,0.00,0.00,basegame
494,12800217066,0.00,0.00,0.00,0.00,0
495,12800217066,0.00,0.00,0.00,0.00,0
496,12800217066,0.00,0.00,0.00,0.00,0
497,5758422106,2.53,2.53,0.00,0.00,basegame
498,12800217066,0.00,0.00,0.00,0.00,0
499,12800217066,0.00,0.00,0.00,0.00,0
500,5758422106,1.06,1.06,0.00,0.00,basegame
501,12800217066,0.00,0.00,0.00,0.00,0
502,5758422106,0.70,0.70,0.00,0.00,basegame
503,12800217066,0.00,0.00,0.00,0.00,0
504,5758422106,1.27,1.27,0.00,0.00,basegame
505,12800217066,0.00,0.00,0.00,0.00,0
506,12800217066,0.00,0.00,0.00,0.00,0
507,12800217066,0.00,0.00,0.00,0.00,0
508,12800217066,0.00,0.00,0.00,0.00,0
509,12800217066,0.00,0.00,0.00,0.00,0
510,5758422106,0.70,0.70,0.00,0.00,basegame
511,5758422106,1.76,1.76,0.00,0.00,basegame
512,12800217066,0.00,0.00,0.00,0.00,0
513,12800217066,0.00,0.00,0.00,0.00,0
514,12800217066,0.00,0.00,0.00,0.00,0
515,12800217066,0.00,0.00,0.00,0.00,0
516,12800217066,0.00,0.00,0.00,0.00,0
517,12800217066,0.00,0.00,0.00,0.00,0
518,12800217066,0.00,0.00,0.00,0.00,0
519,12800217066,0.00,0.00,0.00,0.00,0
520,5758422106,7.18,7.18,0.00,0.00,basegame
521,12800217066,0.00,0.00,0.00,0.00,0
522,5758422106,4.93,4.93,0.00,0.00,basegame
523,5758422106,0.35,0.35,0.00,0.00,basegame
524,5758422106,8.03,8.03,0.00,0.00,basegame
525,12800217066,0.00,0.00,0.00,0.00,0
526,5758422106,7.32,7.32,0.00,0.00,basegame
527,12800217066,0.00,0.00,0.00,0.00,0
528,12800217066,0.00,0.00,0.00,0.00,0
529,12800217066,0.00,0.00,0.00,0.00,0
530,5758422106,0.70,0.70,0.00,0.00,basegame
531,12800217066,0.00,0.00,0.00,0.00,0
532,12800217066,0.00,0.00,0.00,0.00,0
533,12800217066,0.00,0.00,0.00,0.00,0
534,5758422106,2.11,2.11,0.00,0.00,basegame
535,12800217066,0.00,0.00,0.00,0.00,0
536,12800217066,0.00,0.00,0.00,0.00,0
537,12800217066,0.00,0.00,0.00,0.00,0
538,12800217066,0.00,0.00,0.00,0.00,0
539,12800217066,0.00,0.00,0.00,0.00,0
540,12800217066,0.00,0.00,0.00,0.00,0
541,12800217066,0.00,0.00,0.00,0.00,0
542,12800217066,0.00,0.00,0.00,0.00,0
543,5758422106,0.70,0.70,0.00,0.00,basegame
544,12800217066,0.00,0.00,0.00,0.00,0
545,5758422106,1.83,1.83,0.00,0.00,basegame
