id,weight,total_win,base_win,free_win,super_win,criteria
72,23873083492,0.00,0.00,0.00,0.00,0
73,23873083492,0.00,0.00,0.00,0.00,0
74,23873083492,0.00,0.00,0.00,0.00,0
75,23873083492,0.00,0.00,0.00,0.00,0
76,23873083492,0.00,0.00,0.00,0.00,0
77,23873083492,0.00,0.00,0.00,0.00,0
78,23873083492,0.00,0.00,0.00,0.00,0
79,23873083492,0.00,0.00,0.00,0.00,0
80,23873083492,0.00,0.00,0.00,0.00,0
81,23873083492,0.00,0.00,0.00,0.00,0
82,23873083492,0.00,0.00,0.00,0.00,0
83,16303322109,8.00,8.00,0.00,0.00,basegame
84,16303322109,1.00,1.00,0.00,0.00,basegame
85,16303322109,2.30,2.30,0.00,0.00,basegame
86,23873083492,0.00,0.00,0.00,0.00,0
87,23873083492,0.00,0.00,0.00,0.00,0
88,23873083492,0.00,0.00,0.00,0.00,0
89,23873083492,0.00,0.00,0.00,0.00,0
90,23873083492,0.00,0.00,0.00,0.00,0
91,16303322109,0.10,0.10,0.00,0.00,basegame
92,23873083492,0.00,0.00,0.00,0.00,0
93,16303322109,0.20,0.20,0.00,0.00,basegame
94,23873083492,0.00,0.00,0.00,0.00,0
95,23873083492,0.00,0.00,0.00,0.00,0
96,23873083492,0.00,0.00,0.00,0.00,0
97,23873083492,0.00,0.00,0.00,0.00,0
98,23873083492,0.00,0.00,0.00,0.00,0
99,23873083492,0.00,0.00,0.00,0.00,0
100,16303322109,2.10,2.10,0.00,0.00,basegame
101,23873083492,0.00,0.00,0.00,0.00,0
102,23873083492,0.00,0.00,0.00,0.00,0
103,16303322109,0.20,0.20,0.00,0.00,basegame
104,16303322109,2.20,2.20,0.00,0.00,basegame
105,23873083492,0.00,0.00,0.00,0.00,0
106,16303322109,0.90,0.90,0.00,0.00,basegame
107,16303322109,28.70,28.70,0.00,0.00,basegame
108,23873083492,0.00,0.00,0.00,0.00,0
109,16303322109,0.30,0.30,0.00,0.00,basegame
110,23873083492,0.00,0.00,0.00,0.00,0
111,23873083492,0.00,0.00,0.00,0.00,0
112,23873083492,0.00,0.00,0.00,0.00,0
113,23873083492,0.00,0.00,0.00,0.00,0
114,16303322109,0.30,0.30,0.00,0.00,basegame
115,23873083492,0.00,0.00,0.00,0.00,0
116,16303322109,0.80,0.80,0.00,0.00,basegame
117,23873083492,0.00,0.00,0.00,0.00,0
118,16303322109,4.70,4.70,0.00,0.00,basegame
119,16303322109,0.60,0.60,0.00,0.00,basegame
120,23873083492,0.00,0.00,0.00,0.00,0
121,23873083492,0.00,0.00,0.00,0.00,0
122,16303322109,0.20,0.20,0.00,0.00,basegame
123,16303322109,0.20,0.20,0.00,0.00,basegame
124,23873083492,0.00,0.00,0.00,0.00,0
125,16303322109,0.80,0.80,0.00,0.00,basegame
126,16303322109,1.10,1.10,0.00,0.00,basegame
127,23873083492,0.00,0.00,0.00,0.00,0
128,16303322109,0.10,0.10,0.00,0.00,basegame
129,23873083492,0.00,0.00,0.00,0.00,0
130,23873083492,0.00,0.00,0.00,0.00,0
131,16303322109,0.60,0.60,0.00,0.00,basegame
132,16303322109,1.30,1.30,0.00,0.00,basegame
133,23873083492,0.00,0.00,0.00,0.00,0
134,23873083492,0.00,0.00,0.00,0.00,0
135,23873083492,0.00,0.00,0.00,0.00,0
136,23873083492,0.00,0.00,0.00,0.00,0
137,23873083492,0.00,0.00,0.00,0.00,0
138,23873083492,0.00,0.00,0.00,0.00,0
139,23873083492,0.00,0.00,0.00,0.00,0
140,16303322109,0.10,0.10,0.00,0.00,basegame
141,23873083492,0.00,0.00,0.00,0.00,0
142,23873083492,0.00,0.00,0.00,0.00,0
143,23873083492,0.00,0.00,0.00,0.00,0
144,23873083492,0.00,0.00,0.00,0.00,0
145,23873083492,0.00,0.00,0.00,0.00,0
146,23873083492,0.00,0.00,0.00,0.00,0
147,16303322109,44.70,44.70,0.00,0.00,basegame
148,23873083492,0.00,0.00,0.00,0.00,0
149,23873083492,0.00,0.00,0.00,0.00,0
150,23873083492,0.00,0.00,0.00,0.00,0
151,23873083492,0.00,0.00,0.00,0.00,0
152,16303322109,9.10,9.10,0.00,0.00,basegame
153,16303322109,0.20,0.20,0.00,0.00,basegame
154,23873083492,0.00,0.00,0.00,0.00,0
155,23873083492,0.00,0.00,0.00,0.00,0
156,23873083492,0.00,0.00,0.00,0.00,0
157,16303322109,0.50,0.50,0.00,0.00,basegame
158,16303322109,0.10,0.10,0.00,0.00,basegame
159,23873083492,0.00,0.00,0.00,0.00,0
160,16303322109,0.20,0.20,0.00,0.00,basegame
161,23873083492,0.00,0.00,0.00,0.00,0
162,16303322109,0.20,0.20,0.00,0.00,basegame
163,16303322109,0.30,0.30,0.00,0.00,basegame
164,23873083492,0.00,0.00,0.00,0.00,0
165,23873083492,0.00,0.00,0.00,0.00,0
166,23873083492,0.00,0.00,0.00,0.00,0
167,23873083492,0.00,0.00,0.00,0.00,0
168,23873083492,0.00,0.00,0.00,0.00,0
169,23873083492,0.00,0.00,0.00,0.00,0
170,16303322109,0.10,0.10,0.00,0.00,basegame
171,23873083492,0.00,0.00,0.00,0.00,0
172,23873083492,0.00,0.00,0.00,0.00,0
173,23873083492,0.00,0.00,0.00,0.00,0
174,16303322109,0.20,0.20,0.00,0.00,basegame
175,23873083492,0.00,0.00,0.00,0.00,0
176,16303322109,0.50,0.50,0.00,0.00,basegame
177,23873083492,0.00,0.00,0.00,0.00,0
178,23873083492,0.00,0.00,0.00,0.00,0
179,16303322109,0.20,0.20,0.00,0.00,basegame
180,23873083492,0.00,0.00,0.00,0.00,0
181,23873083492,0.00,0.00,0.00,0.00,0
182,16303322109,0.90,0.90,0.00,0.00,basegame
183,23873083492,0.00,0.00,0.00,0.00,0
184,23873083492,0.00,0.00,0.00,0.00,0
185,23873083492,0.00,0.00,0.00,0.00,0
186,23873083492,0.00,0.00,0.00,0.00,0
187,23873083492,0.00,0.00,0.00,0.00,0
188,23873083492,0.00,0.00,0.00,0.00,0
189,23873083492,0.00,0.00,0.00,0.00,0
190,23873083492,0.00,0.00,0.00,0.00,0
191,16303322109,10.10,10.10,0.00,0.00,basegame
192,23873083492,0.00,0.00,0.00,0.00,0
193,23873083492,0.00,0.00,0.00,0.00,0
194,23873083492,0.00,0.00,0.00,0.00,0
195,23873083492,0.00,0.00,0.00,0.00,0
196,23873083492,0.00,0.00,0.00,0.00,0
197,23873083492,0.00,0.00,0.00,0.00,0
198,23873083492,0.00,0.00,0.00,0.00,0
199,23873083492,0.00,0.00,0.00,0.00,0
200,23873083492,0.00,0.00,0.00,0.00,0
201,16303322109,0.30,0.30,0.00,0.00,basegame
202,16303322109,0.20,0.20,0.00,0.00,basegame
203,23873083492,0.00,0.00,0.00,0.00,0
204,16303322109,0.10,0.10,0.00,0.00,basegame
205,16303322109,0.20,0.20,0.00,0.00,basegame
206,23873083492,0.00,0.00,0.00,0.00,0
207,16303322109,0.20,0.20,0.00,0.00,basegame
208,23873083492,0.00,0.00,0.00,0.00,0
209,23873083492,0.00,0.00,0.00,0.00,0
210,16303322109,0.30,0.30,0.00,0.00,basegame
211,16303322109,0.60,0.60,0.00,0.00,basegame
212,23873083492,0.00,0.00,0.00,0.00,0
213,23873083492,0.00,0.00,0.00,0.00,0
214,16303322109,0.80,0.80,0.00,0.00,basegame
215,23873083492,0.00,0.00,0.00,0.00,0
216,23873083492,0.00,0.00,0.00,0.00,0
217,16303322109,0.20,0.20,0.00,0.00,basegame
218,23873083492,0.00,0.00,0.00,0.00,0
219,23873083492,0.00,0.00,0.00,0.00,0
220,23873083492,0.00,0.00,0.00,0.00,0
221,16303322109,0.10,0.10,0.00,0.00,basegame
222,23873083492,0.00,0.00,0.00,0.00,0
223,23873083492,0.00,0.00,0.00,0.00,0
224,23873083492,0.00,0.00,0.00,0.00,0
225,23873083492,0.00,0.00,0.00,0.00,0
226,23873083492,0.00,0.00,0.00,0.00,0
227,23873083492,0.00,0.00,0.00,0.00,0
228,23873083492,0.00,0.00,0.00,0.00,0
229,16303322109,0.90,0.90,0.00,0.00,basegame
230,16303322109,6.70,6.70,0.00,0.00,basegame
231,16303322109,1.90,1.90,0.00,0.00,basegame
232,16303322109,7.30,7.30,0.00,0.00,basegame
233,23873083492,0.00,0.00,0.00,0.00,0
234,23873083492,0.00,0.00,0.00,0.00,0
235,23873083492,0.00,0.00,0.00,0.00,0
236,23873083492,0.00,0.00,0.00,0.00,0
237,23873083492,0.00,0.00,0.00,0.00,0
238,23873083492,0.00,0.00,0.00,0.00,0
239,23873083492,0.00,0.00,0.00,0.00,0
240,16303322109,0.20,0.20,0.00,0.00,basegame
241,23873083492,0.00,0.00,0.00,0.00,0
242,23873083492,0.00,0.00,0.00,0.00,0
243,23873083492,0.00,0.00,0.00,0.00,0
244,16303322109,0.30,0.30,0.00,0.00,basegame
245,16303322109,11.00,11.00,0.00,0.00,basegame
246,23873083492,0.00,0.00,0.00,0.00,0
247,23873083492,0.00,0.00,0.00,0.00,0
248,23873083492,0.00,0.00,0.00,0.00,0
249,23873083492,0.00,0.00,0.00,0.00,0
250,23873083492,0.00,0.00,0.00,0.00,0
251,16303322109,0.90,0.90,0.00,0.00,basegame
252,23873083492,0.00,0.00,0.00,0.00,0
253,16303322109,0.80,0.80,0.00,0.00,basegame
254,16303322109,7.40,7.40,0.00,0.00,basegame
255,16303322109,0.20,0.20,0.00,0.00,basegame
256,23873083492,0.00,0.00,0.00,0.00,0
257,23873083492,0.00,0.00,0.00,0.00,0
258,16303322109,1.90,1.90,0.00,0.00,basegame
259,23873083492,0.00,0.00,0.00,0.00,0
260,23873083492,0.00,0.00,0.00,0.00,0
261,16303322109,0.20,0.20,0.00,0.00,basegame
262,23873083492,0.00,0.00,0.00,0.00,0
263,16303322109,8.60,8.60,0.00,0.00,basegame
264,23873083492,0.00,0.00,0.00,0.00,0
265,23873083492,0.00,0.00,0.00,0.00,0
266,23873083492,0.00,0.00,0.00,0.00,0
267,23873083492,0.00,0.00,0.00,0.00,0
268,23873083492,0.00,0.00,0.00,0.00,0
269,16303322109,5.00,5.00,0.00,0.00,basegame
270,23873083492,0.00,0.00,0.00,0.00,0
271,23873083492,0.00,0.00,0.00,0.00,0
272,23873083492,0.00,0.00,0.00,0.00,0
273,23873083492,0.00,0.00,0.00,0.00,0
274,23873083492,0.00,0.00,0.00,0.00,0
275,23873083492,0.00,0.00,0.00,0.00,0
276,23873083492,0.00,0.00,0.00,0.00,0
277,23873083492,0.00,0.00,0.00,0.00,0
278,16303322109,1.00,1.00,0.00,0.00,basegame
279,23873083492,0.00,0.00,0.00,0.00,0
280,23873083492,0.00,0.00,0.00,0.00,0
281,23873083492,0.00,0.00,0.00,0.00,0
282,16303322109,0.20,0.20,0.00,0.00,basegame
283,23873083492,0.00,0.00,0.00,0.00,0
284,23873083492,0.00,0.00,0.00,0.00,0
285,23873083492,0.00,0.00,0.00,0.00,0
286,23873083492,0.00,0.00,0.00,0.00,0
287,23873083492,0.00,0.00,0.00,0.00,0
288,16303322109,0.30,0.30,0.00,0.00,basegame
289,23873083492,0.00,0.00,0.00,0.00,0
290,23873083492,0.00,0.00,0.00,0.00,0
291,23873083492,0.00,0.00,0.00,0.00,0
292,23873083492,0.00,0.00,0.00,0.00,0
293,23873083492,0.00,0.00,0.00,0.00,0
294,16303322109,0.30,0.30,0.00,0.00,basegame
295,23873083492,0.00,0.00,0.00,0.00,0
296,23873083492,0.00,0.00,0.00,0.00,0
297,23873083492,0.00,0.00,0.00,0.00,0
298,23873083492,0.00,0.00,0.00,0.00,0
299,23873083492,0.00,0.00,0.00,0.00,0
300,23873083492,0.00,0.00,0.00,0.00,0
301,23873083492,0.00,0.00,0.00,0.00,0
302,23873083492,0.00,0.00,0.00,0.00,0
303,23873083492,0.00,0.00,0.00,0.00,0
304,16303322109,0.10,0.10,0.00,0.00,basegame
305,23873083492,0.00,0.00,0.00,0.00,0
306,23873083492,0.00,0.00,0.00,0.00,0
307,23873083492,0.00,0.00,0.00,0.00,0
308,23873083492,0.00,0.00,0.00,0.00,0
309,23873083492,0.00,0.00,0.00,0.00,0
310,23873083492,0.00,0.00,0.00,0.00,0
311,23873083492,0.00,0.00,0.00,0.00,0
312,23873083492,0.00,0.00,0.00,0.00,0
313,23873083492,0.00,0.00,0.00,0.00,0
314,23873083492,0.00,0.00,0.00,0.00,0
315,16303322109,0.60,0.60,0.00,0.00,basegame
316,23873083492,0.00,0.00,0.00,0.00,0
317,23873083492,0.00,0.00,0.00,0.00,0
318,23873083492,0.00,0.00,0.00,0.00,0
319,23873083492,0.00,0.00,0.00,0.00,0
320,23873083492,0.00,0.00,0.00,0.00,0
321,23873083492,0.00,0.00,0.00,0.00,0
322,23873083492,0.00,0.00,0.00,0.00,0
323,23873083492,0.00,0.00,0.00,0.00,0
324,16303322109,0.20,0.20,0.00,0.00,basegame
325,23873083492,0.00,0.00,0.00,0.00,0
326,23873083492,0.00,0.00,0.00,0.00,0
327,23873083492,0.00,0.00,0.00,0.00,0
328,16303322109,1.00,1.00,0.00,0.00,basegame
329,23873083492,0.00,0.00,0.00,0.00,0
330,23873083492,0.00,0.00,0.00,0.00,0
331,23873083492,0.00,0.00,0.00,0.00,0
332,23873083492,0.00,0.00,0.00,0.00,0
333,23873083492,0.00,0.00,0.00,0.00,0
334,23873083492,0.00,0.00,0.00,0.00,0
335,16303322109,3.00,3.00,0.00,0.00,basegame
336,23873083492,0.00,0.00,0.00,0.00,0
337,23873083492,0.00,0.00,0.00,0.00,0
338,23873083492,0.00,0.00,0.00,0.00,0
339,23873083492,0.00,0.00,0.00,0.00,0
340,23873083492,0.00,0.00,0.00,0.00,0
341,23873083492,0.00,0.00,0.00,0.00,0
342,23873083492,0.00,0.00,0.00,0.00,0
343,16303322109,5.80,5.80,0.00,0.00,basegame
344,23873083492,0.00,0.00,0.00,0.00,0
345,16303322109,0.20,0.20,0.00,0.00,basegame
346,23873083492,0.00,0.00,0.00,0.00,0
347,23873083492,0.00,0.00,0.00,0.00,0
348,23873083492,0.00,0.00,0.00,0.00,0
349,23873083492,0.00,0.00,0.00,0.00,0
350,23873083492,0.00,0.00,0.00,0.00,0
351,16303322109,3.80,3.80,0.00,0.00,basegame
352,23873083492,0.00,0.00,0.00,0.00,0
353,16303322109,3.10,3.10,0.00,0.00,basegame
354,23873083492,0.00,0.00,0.00,0.00,0
355,23873083492,0.00,0.00,0.00,0.00,0
356,23873083492,0.00,0.00,0.00,0.00,0
357,23873083492,0.00,0.00,0.00,0.00,0
358,23873083492,0.00,0.00,0.00,0.00,0
359,23873083492,0.00,0.00,0.00,0.00,0
360,23873083492,0.00,0.00,0.00,0.00,0
361,23873083492,0.00,0.00,0.00,0.00,0
362,23873083492,0.00,0.00,0.00,0.00,0
363,16303322109,0.10,0.10,0.00,0.00,basegame
364,23873083492,0.00,0.00,0.00,0.00,0
365,23873083492,0.00,0.00,0.00,0.00,0
366,23873083492,0.00,0.00,0.00,0.00,0
367,23873083492,0.00,0.00,0.00,0.00,0
368,23873083492,0.00,0.00,0.00,0.00,0
369,23873083492,0.00,0.00,0.00,0.00,0
370,16303322109,1.00,1.00,0.00,0.00,basegame
371,23873083492,0.00,0.00,0.00,0.00,0
372,23873083492,0.00,0.00,0.00,0.00,0
373,16303322109,0.80,0.80,0.00,0.00,basegame
374,23873083492,0.00,0.00,0.00,0.00,0
375,23873083492,0.00,0.00,0.00,0.00,0
376,23873083492,0.00,0.00,0.00,0.00,0
377,16303322109,0.50,0.50,0.00,0.00,basegame
378,23873083492,0.00,0.00,0.00,0.00,0
379,23873083492,0.00,0.00,0.00,0.00,0
380,23873083492,0.00,0.00,0.00,0.00,0
381,23873083492,0.00,0.00,0.00,0.00,0
382,23873083492,0.00,0.00,0.00,0.00,0
383,23873083492,0.00,0.00,0.00,0.00,0
384,16303322109,22.00,22.00,0.00,0.00,basegame
385,23873083492,0.00,0.00,0.00,0.00,0
386,23873083492,0.00,0.00,0.00,0.00,0
387,23873083492,0.00,0.00,0.00,0.00,0
388,23873083492,0.00,0.00,0.00,0.00,0
389,23873083492,0.00,0.00,0.00,0.00,0
390,23873083492,0.00,0.00,0.00,0.00,0
391,23873083492,0.00,0.00,0.00,0.00,0
392,23873083492,0.00,0.00,0.00,0.00,0
393,23873083492,0.00,0.00,0.00,0.00,0
394,23873083492,0.00,0.00,0.00,0.00,0
395,23873083492,0.00,0.00,0.00,0.00,0
396,23873083492,0.00,0.00,0.00,0.00,0
397,23873083492,0.00,0.00,0.00,0.00,0
398,16303322109,0.20,0.20,0.00,0.00,basegame
399,23873083492,0.00,0.00,0.00,0.00,0
400,16303322109,0.40,0.40,0.00,0.00,basegame
401,23873083492,0.00,0.00,0.00,0.00,0
402,23873083492,0.00,0.00,0.00,0.00,0
403,23873083492,0.00,0.00,0.00,0.00,0
404,23873083492,0.00,0.00,0.00,0.00,0
405,23873083492,0.00,0.00,0.00,0.00,0
406,16303322109,0.50,0.50,0.00,0.00,basegame
407,23873083492,0.00,0.00,0.00,0.00,0
408,23873083492,0.00,0.00,0.00,0.00,0
409,23873083492,0.00,0.00,0.00,0.00,0
410,23873083492,0.00,0.00,0.00,0.00,0
411,23873083492,0.00,0.00,0.00,0.00,0
412,16303322109,0.30,0.30,0.00,0.00,basegame
413,16303322109,0.60,0.60,0.00,0.00,basegame
414,23873083492,0.00,0.00,0.00,0.00,0
415,23873083492,0.00,0.00,0.00,0.00,0
416,16303322109,0.60,0.60,0.00,0.00,basegame
417,23873083492,0.00,0.00,0.00,0.00,0
418,16303322109,0.10,0.10,0.00,0.00,basegame
419,23873083492,0.00,0.00,0.00,0.00,0
420,23873083492,0.00,0.00,0.00,0.00,0
421,23873083492,0.00,0.00,0.00,0.00,0
422,23873083492,0.00,0.00,0.00,0.00,0
423,23873083492,0.00,0.00,0.00,0.00,0
424,23873083492,0.00,0.00,0.00,0.00,0
425,16303322109,5.40,5.40,0.00,0.00,basegame
426,23873083492,0.00,0.00,0.00,0.00,0
427,23873083492,0.00,0.00,0.00,0.00,0
428,16303322109,0.20,0.20,0.00,0.00,basegame
429,23873083492,0.00,0.00,0.00,0.00,0
430,23873083492,0.00,0.00,0.00,0.00,0
431,23873083492,0.00,0.00,0.00,0.00,0
432,23873083492,0.00,0.00,0.00,0.00,0
433,23873083492,0.00,0.00,0.00,0.00,0
434,16303322109,0.10,0.10,0.00,0.00,basegame
435,16303322109,0.30,0.30,0.00,0.00,basegame
436,23873083492,0.00,0.00,0.00,0.00,0
437,23873083492,0.00,0.00,0.00,0.00,0
438,23873083492,0.00,0.00,0.00,0.00,0
439,23873083492,0.00,0.00,0.00,0.00,0
440,23873083492,0.00,0.00,0.00,0.00,0
441,23873083492,0.00,0.00,0.00,0.00,0
442,23873083492,0.00,0.00,0.00,0.00,0
443,16303322109,1.60,1.60,0.00,0.00,basegame
444,23873083492,0.00,0.00,0.00,0.00,0
445,16303322109,0.20,0.20,0.00,0.00,basegame
446,16303322109,0.10,0.10,0.00,0.00,basegame
447,23873083492,0.00,0.00,0.00,0.00,0
448,23873083492,0.00,0.00,0.00,0.00,0
449,16303322109,0.10,0.10,0.00,0.00,basegame
450,23873083492,0.00,0.00,0.00,0.00,0
451,23873083492,0.00,0.00,0.00,0.00,0
452,23873083492,0.00,0.00,0.00,0.00,0
453,23873083492,0.00,0.00,0.00,0.00,0
454,16303322109,0.40,0.40,0.00,0.00,basegame
455,23873083492,0.00,0.00,0.00,0.00,0
456,23873083492,0.00,0.00,0.00,0.00,0
457,16303322109,0.20,0.20,0.00,0.00,basegame
458,23873083492,0.00,0.00,0.00,0.00,0
459,16303322109,2.60,2.60,0.00,0.00,basegame
460,23873083492,0.00,0.00,0.00,0.00,0
461,16303322109,0.20,0.20,0.00,0.00,basegame
462,16303322109,0.50,0.50,0.00,0.00,basegame
463,16303322109,3.20,3.20,0.00,0.00,basegame
464,23873083492,0.00,0.00,0.00,0.00,0
465,23873083492,0.00,0.00,0.00,0.00,0
466,16303322109,0.70,0.70,0.00,0.00,basegame
467,23873083492,0.00,0.00,0.00,0.00,0
468,23873083492,0.00,0.00,0.00,0.00,0
469,16303322109,0.60,0.60,0.00,0.00,basegame
470,23873083492,0.00,0.00,0.00,0.00,0
471,23873083492,0.00,0.00,0.00,0.00,0
472,16303322109,0.40,0.40,0.00,0.00,basegame
473,23873083492,0.00,0.00,0.00,0.00,0
474,23873083492,0.00,0.00,0.00,0.00,0
475,16303322109,0.10,0.10,0.00,0.00,basegame
476,16303322109,5.90,5.90,0.00,0.00,basegame
477,23873083492,0.00,0.00,0.00,0.00,0
478,23873083492,0.00,0.00,0.00,0.00,0
479,23873083492,0.00,0.00,0.00,0.00,0
480,23873083492,0.00,0.00,0.00,0.00,0
481,16303322109,3.80,3.80,0.00,0.00,basegame
482,16303322109,2.20,2.20,0.00,0.00,basegame
483,23873083492,0.00,0.00,0.00,0.00,0
484,23873083492,0.00,0.00,0.00,0.00,0
485,23873083492,0.00,0.00,0.00,0.00,0
486,23873083492,0.00,0.00,0.00,0.00,0
487,23873083492,0.00,0.00,0.00,0.00,0
488,23873083492,0.00,0.00,0.00,0.00,0
489,23873083492,0.00,0.00,0.00,0.00,0
490,23873083492,0.00,0.00,0.00,0.00,0
491,23873083492,0.00,0.00,0.00,0.00,0
492,23873083492,0.00,0.00,0.00,0.00,0
493,23873083492,0.00,0.00,0.00,0.00,0
494,23873083492,0.00,0.00,0.00,0.00,0
495,23873083492,0.00,0.00,0.00,0.00,0
496,23873083492,0.00,0.00,0.00,0.00,0
497,23873083492,0.00,0.00,0.00,0.00,0
498,23873083492,0.00,0.00,0.00,0.00,0
499,23873083492,0.00,0.00,0.00,0.00,0
500,16303322109,0.20,0.20,0.00,0.00,basegame
501,23873083492,0.00,0.00,0.00,0.00,0
502,23873083492,0.00,0.00,0.00,0.00,0
503,23873083492,0.00,0.00,0.00,0.00,0
504,23873083492,0.00,0.00,0.00,0.00,0
505,23873083492,0.00,0.00,0.00,0.00,0
506,16303322109,0.40,0.40,0.00,0.00,basegame
507,23873083492,0.00,0.00,0.00,0.00,0
508,23873083492,0.00,0.00,0.00,0.00,0
509,23873083492,0.00,0.00,0.00,0.00,0
510,23873083492,0.00,0.00,0.00,0.00,0
511,23873083492,0.00,0.00,0.00,0.00,0
512,23873083492,0.00,0.00,0.00,0.00,0
513,23873083492,0.00,0.00,0.00,0.00,0
514,16303322109,0.20,0.20,0.00,0.00,basegame
515,23873083492,0.00,0.00,0.00,0.00,0
516,23873083492,0.00,0.00,0.00,0.00,0
517,23873083492,0.00,0.00,0.00,0.00,0
518,23873083492,0.00,0.00,0.00,0.00,0
519,23873083492,0.00,0.00,0.00,0.00,0
520,23873083492,0.00,0.00,0.00,0.00,0
521,23873083492,0.00,0.00,0.00,0.00,0
522,23873083492,0.00,0.00,0.00,0.00,0
523,23873083492,0.00,0.00,0.00,0.00,0
524,23873083492,0.00,0.00,0.00,0.00,0
525,23873083492,0.00,0.00,0.00,0.00,0
526,23873083492,0.00,0.00,0.00,0.00,0
527,16303322109,0.20,0.20,0.00,0.00,basegame
528,23873083492,0.00,0.00,0.00,0.00,0
529,23873083492,0.00,0.00,0.00,0.00,0
530,23873083492,0.00,0.00,0.00,0.00,0
531,23873083492,0.00,0.00,0.00,0.00,0
532,23873083492,0.00,0.00,0.00,0.00,0
533,23873083492,0.00,0.00,0.00,0.00,0
534,23873083492,0.00,0.00,0.00,0.00,0
535,16303322109,1.30,1.30,0.00,0.00,basegame
536,16303322109,0.60,0.60,0.00,0.00,basegame
537,16303322109,20.50,20.50,0.00,0.00,basegame
538,16303322109,0.30,0.30,0.00,0.00,basegame
539,23873083492,0.00,0.00,0.00,0.00,0
540,23873083492,0.00,0.00,0.00,0.00,0
541,16303322109,0.10,0.10,0.00,0.00,basegame
542,23873083492,0.00,0.00,0.00,0.00,0
543,23873083492,0.00,0.00,0.00,0.00,0
544,23873083492,0.00,0.00,0.00,0.00,0
545,16303322109,0.20,0.20,0.00,0.00,basegame
546,16303322109,0.50,0.50,0.00,0.00,basegame
