id,weight,total_win,base_win,free_win,super_win,criteria
200,12505676154,0.00,0.00,0.00,0.00,0
201,12505676154,0.00,0.00,0.00,0.00,0
202,12505676154,0.00,0.00,0.00,0.00,0
203,6340643987,4.14,4.14,0.00,0.00,basegame
204,12505676154,0.00,0.00,0.00,0.00,0
205,6340643987,1.29,1.29,0.00,0.00,basegame
206,12505676154,0.00,0.00,0.00,0.00,0
207,12505676154,0.00,0.00,0.00,0.00,0
208,12505676154,0.00,0.00,0.00,0.00,0
209,42079764034,24.29,0.00,24.29,0.00,freegame
210,12505676154,0.00,0.00,0.00,0.00,0
211,6340643987,2.43,2.43,0.00,0.00,basegame
212,12505676154,0.00,0.00,0.00,0.00,0
213,12505676154,0.00,0.00,0.00,0.00,0
214,6340643987,4.29,4.29,0.00,0.00,basegame
215,12505676154,0.00,0.00,0.00,0.00,0
216,12505676154,0.00,0.00,0.00,0.00,0
217,6340643987,6.86,6.86,0.00,0.00,basegame
218,12505676154,0.00,0.00,0.00,0.00,0
219,6340643987,3.14,3.14,0.00,0.00,basegame
220,12505676154,0.00,0.00,0.00,0.00,0
221,12505676154,0.00,0.00,0.00,0.00,0
222,12505676154,0.00,0.00,0.00,0.00,0
223,12505676154,0.00,0.00,0.00,0.00,0
224,6340643987,1.29,1.29,0.00,0.00,basegame
225,12505676154,0.00,0.00,0.00,0.00,0
226,12505676154,0.00,0.00,0.00,0.00,0
227,6340643987,0.86,0.86,0.00,0.00,basegame
228,12505676154,0.00,0.00,0.00,0.00,0
229,6340643987,13.07,13.07,0.00,0.00,basegame
230,12505676154,0.00,0.00,0.00,0.00,0
231,6340643987,0.86,0.86,0.00,0.00,basegame
232,12505676154,0.00,0.00,0.00,0.00,0
233,6340643987,30.86,30.86,0.00,0.00,basegame
234,12505676154,0.00,0.00,0.00,0.00,0
235,6340643987,0.86,0.86,0.00,0.00,basegame
236,12505676154,0.00,0.00,0.00,0.00,0
237,12505676154,0.00,0.00,0.00,0.00,0
238,12505676154,0.00,0.00,0.00,0.00,0
239,12505676154,0.00,0.00,0.00,0.00,0
240,12505676154,0.00,0.00,0.00,0.00,0
241,6340643987,2.57,2.57,0.00,0.00,basegame
242,12505676154,0.00,0.00,0.00,0.00,0
243,12505676154,0.00,0.00,0.00,0.00,0
244,12505676154,0.00,0.00,0.00,0.00,0
245,12505676154,0.00,0.00,0.00,0.00,0
246,12505676154,0.00,0.00,0.00,0.00,0
247,12505676154,0.00,0.00,0.00,0.00,0
248,12505676154,0.00,0.00,0.00,0.00,0
249,6340643987,0.36,0.36,0.00,0.00,basegame
250,12505676154,0.00,0.00,0.00,0.00,0
251,6340643987,3.93,3.93,0.00,0.00,basegame
252,12505676154,0.00,0.00,0.00,0.00,0
253,6340643987,1.29,1.29,0.00,0.00,basegame
254,12505676154,0.00,0.00,0.00,0.00,0
255,12505676154,0.00,0.00,0.00,0.00,0
256,12505676154,0.00,0.00,0.00,0.00,0
257,12505676154,0.00,0.00,0.00,0.00,0
258,12505676154,0.00,0.00,0.00,0.00,0
259,6340643987,0.71,0.71,0.00,0.00,basegame
260,12505676154,0.00,0.00,0.00,0.00,0
261,12505676154,0.00,0.00,0.00,0.00,0
262,6340643987,3.57,3.57,0.00,0.00,basegame
263,6340643987,3.07,3.07,0.00,0.00,basegame
264,12505676154,0.00,0.00,0.00,0.00,0
265,12505676154,0.00,0.00,0.00,0.00,0
266,12505676154,0.00,0.00,0.00,0.00,0
267,12505676154,0.00,0.00,0.00,0.00,0
268,12505676154,0.00,0.00,0.00,0.00,0
269,12505676154,0.00,0.00,0.00,0.00,0
270,6340643987,4.79,4.79,0.00,0.00,basegame
271,12505676154,0.00,0.00,0.00,0.00,0
272,12505676154,0.00,0.00,0.00,0.00,0
273,12505676154,0.00,0.00,0.00,0.00,0
274,6340643987,2.86,2.86,0.00,0.00,basegame
275,12505676154,0.00,0.00,0.00,0.00,0
276,12505676154,0.00,0.00,0.00,0.00,0
277,12505676154,0.00,0.00,0.00,0.00,0
278,12505676154,0.00,0.00,0.00,0.00,0
279,12505676154,0.00,0.00,0.00,0.00,0
280,12505676154,0.00,0.00,0.00,0.00,0
281,12505676154,0.00,0.00,0.00,0.00,0
282,6340643987,1.07,1.07,0.00,0.00,basegame
283,6340643987,18.29,18.29,0.00,0.00,basegame
284,12505676154,0.00,0.00,0.00,0.00,0
285,12505676154,0.00,0.00,0.00,0.00,0
286,12505676154,0.00,0.00,0.00,0.00,0
287,12505676154,0.00,0.00,0.00,0.00,0
288,12505676154,0.00,0.00,0.00,0.00,0
289,6340643987,3.43,3.43,0.00,0.00,basegame
290,6340643987,2.14,2.14,0.00,0.00,basegame
291,6340643987,0.36,0.36,0.00,0.00,basegame
292,12505676154,0.00,0.00,0.00,0.00,0
293,12505676154,0.00,0.00,0.00,0.00,0
294,12505676154,0.00,0.00,0.00,0.00,0
295,12505676154,0.00,0.00,0.00,0.00,0
296,6340643987,0.71,0.71,0.00,0.00,basegame
297,12505676154,0.00,0.00,0.00,0.00,0
298,12505676154,0.00,0.00,0.00,0.00,0
299,12505676154,0.00,0.00,0.00,0.00,0
300,12505676154,0.00,0.00,0.00,0.00,0
301,12505676154,0.00,0.00,0.00,0.00,0
302,12505676154,0.00,0.00,0.00,0.00,0
303,6340643987,4.29,4.29,0.00,0.00,basegame
304,12505676154,0.00,0.00,0.00,0.00,0
305,12505676154,0.00,0.00,0.00,0.00,0
306,6340643987,3.29,3.29,0.00,0.00,basegame
307,12505676154,0.00,0.00,0.00,0.00,0
308,12505676154,0.00,0.00,0.00,0.00,0
309,12505676154,0.00,0.00,0.00,0.00,0
310,12505676154,0.00,0.00,0.00,0.00,0
311,6340643987,0.71,0.71,0.00,0.00,basegame
312,12505676154,0.00,0.00,0.00,0.00,0
313,12505676154,0.00,0.00,0.00,0.00,0
314,12505676154,0.00,0.00,0.00,0.00,0
315,12505676154,0.00,0.00,0.00,0.00,0
316,12505676154,0.00,0.00,0.00,0.00,0
317,6340643987,1.07,1.07,0.00,0.00,basegame
318,6340643987,0.36,0.36,0.00,0.00,basegame
319,12505676154,0.00,0.00,0.00,0.00,0
320,6340643987,0.71,0.71,0.00,0.00,basegame
321,6340643987,1.43,1.43,0.00,0.00,basegame
322,12505676154,0.00,0.00,0.00,0.00,0
323,6340643987,0.86,0.86,0.00,0.00,basegame
324,12505676154,0.00,0.00,0.00,0.00,0
325,12505676154,0.00,0.00,0.00,0.00,0
326,12505676154,0.00,0.00,0.00,0.00,0
327,12505676154,0.00,0.00,0.00,0.00,0
328,6340643987,3.21,3.21,0.00,0.00,basegame
329,12505676154,0.00,0.00,0.00,0.00,0
330,12505676154,0.00,0.00,0.00,0.00,0
331,12505676154,0.00,0.00,0.00,0.00,0
332,6340643987,2.36,2.36,0.00,0.00,basegame
333,12505676154,0.00,0.00,0.00,0.00,0
334,12505676154,0.00,0.00,0.00,0.00,0
335,6340643987,1.86,1.86,0.00,0.00,basegame
336,6340643987,1.29,1.29,0.00,0.00,basegame
337,12505676154,0.00,0.00,0.00,0.00,0
338,12505676154,0.00,0.00,0.00,0.00,0
339,6340643987,0.71,0.71,0.00,0.00,basegame
340,12505676154,0.00,0.00,0.00,0.00,0
341,6340643987,1.79,1.79,0.00,0.00,basegame
342,12505676154,0.00,0.00,0.00,0.00,0
343,12505676154,0.00,0.00,0.00,0.00,0
344,12505676154,0.00,0.00,0.00,0.00,0
345,12505676154,0.00,0.00,0.00,0.00,0
346,12505676154,0.00,0.00,0.00,0.00,0
347,42079764034,178.14,4.93,173.21,0.00,freegame
348,12505676154,0.00,0.00,0.00,0.00,0
349,12505676154,0.00,0.00,0.00,0.00,0
350,12505676154,0.00,0.00,0.00,0.00,0
351,12505676154,0.00,0.00,0.00,0.00,0
352,12505676154,0.00,0.00,0.00,0.00,0
353,6340643987,2.07,2.07,0.00,0.00,basegame
354,12505676154,0.00,0.00,0.00,0.00,0
355,12505676154,0.00,0.00,0.00,0.00,0
356,12505676154,0.00,0.00,0.00,0.00,0
357,12505676154,0.00,0.00,0.00,0.00,0
358,12505676154,0.00,0.00,0.00,0.00,0
359,12505676154,0.00,0.00,0.00,0.00,0
360,6340643987,0.36,0.36,0.00,0.00,basegame
361,6340643987,1.50,1.50,0.00,0.00,basegame
362,12505676154,0.00,0.00,0.00,0.00,0
363,12505676154,0.00,0.00,0.00,0.00,0
364,12505676154,0.00,0.00,0.00,0.00,0
365,6340643987,0.86,0.86,0.00,0.00,basegame
366,12505676154,0.00,0.00,0.00,0.00,0
367,12505676154,0.00,0.00,0.00,0.00,0
368,12505676154,0.00,0.00,0.00,0.00,0
369,12505676154,0.00,0.00,0.00,0.00,0
370,12505676154,0.00,0.00,0.00,0.00,0
371,6340643987,2.86,2.86,0.00,0.00,basegame
372,6340643987,0.36,0.36,0.00,0.00,basegame
373,12505676154,0.00,0.00,0.00,0.00,0
374,12505676154,0.00,0.00,0.00,0.00,0
375,12505676154,0.00,0.00,0.00,0.00,0
376,12505676154,0.00,0.00,0.00,0.00,0
377,12505676154,0.00,0.00,0.00,0.00,0
378,6340643987,6.57,6.57,0.00,0.00,basegame
379,12505676154,0.00,0.00,0.00,0.00,0
380,12505676154,0.00,0.00,0.00,0.00,0
381,12505676154,0.00,0.00,0.00,0.00,0
382,6340643987,6.86,6.86,0.00,0.00,basegame
383,6340643987,0.71,0.71,0.00,0.00,basegame
384,6340643987,0.36,0.36,0.00,0.00,basegame
385,6340643987,2.57,2.57,0.00,0.00,basegame
386,12505676154,0.00,0.00,0.00,0.00,0
387,12505676154,0.00,0.00,0.00,0.00,0
388,12505676154,0.00,0.00,0.00,0.00,0
389,12505676154,0.00,0.00,0.00,0.00,0
390,6340643987,2.57,2.57,0.00,0.00,basegame
391,12505676154,0.00,0.00,0.00,0.00,0
392,6340643987,25.00,25.00,0.00,0.00,basegame
393,12505676154,0.00,0.00,0.00,0.00,0
394,12505676154,0.00,0.00,0.00,0.00,0
395,12505676154,0.00,0.00,0.00,0.00,0
396,6340643987,4.14,4.14,0.00,0.00,basegame
397,12505676154,0.00,0.00,0.00,0.00,0
398,6340643987,1.29,1.29,0.00,0.00,basegame
399,12505676154,0.00,0.00,0.00,0.00,0
400,6340643987,1.29,1.29,0.00,0.00,basegame
401,12505676154,0.00,0.00,0.00,0.00,0
402,12505676154,0.00,0.00,0.00,0.00,0
403,12505676154,0.00,0.00,0.00,0.00,0
404,12505676154,0.00,0.00,0.00,0.00,0
405,12505676154,0.00,0.00,0.00,0.00,0
406,12505676154,0.00,0.00,0.00,0.00,0
407,6340643987,2.57,2.57,0.00,0.00,basegame
408,12505676154,0.00,0.00,0.00,0.00,0
409,12505676154,0.00,0.00,0.00,0.00,0
410,12505676154,0.00,0.00,0.00,0.00,0
411,6340643987,1.50,1.50,0.00,0.00,basegame
412,6340643987,0.36,0.36,0.00,0.00,basegame
413,12505676154,0.00,0.00,0.00,0.00,0
414,12505676154,0.00,0.00,0.00,0.00,0
415,6340643987,1.71,1.71,0.00,0.00,basegame
416,12505676154,0.00,0.00,0.00,0.00,0
417,6340643987,0.71,0.71,0.00,0.00,basegame
418,12505676154,0.00,0.00,0.00,0.00,0
419,12505676154,0.00,0.00,0.00,0.00,0
420,6340643987,6.36,6.36,0.00,0.00,basegame
421,12505676154,0.00,0.00,0.00,0.00,0
422,12505676154,0.00,0.00,0.00,0.00,0
423,12505676154,0.00,0.00,0.00,0.00,0
424,12505676154,0.00,0.00,0.00,0.00,0
425,12505676154,0.00,0.00,0.00,0.00,0
426,12505676154,0.00,0.00,0.00,0.00,0
427,12505676154,0.00,0.00,0.00,0.00,0
428,12505676154,0.00,0.00,0.00,0.00,0
429,12505676154,0.00,0.00,0.00,0.00,0
430,6340643987,1.29,1.29,0.00,0.00,basegame
431,12505676154,0.00,0.00,0.00,0.00,0
432,12505676154,0.00,0.00,0.00,0.00,0
433,12505676154,0.00,0.00,0.00,0.00,0
434,12505676154,0.00,0.00,0.00,0.00,0
435,12505676154,0.00,0.00,0.00,0.00,0
436,6340643987,1.50,1.50,0.00,0.00,basegame
437,12505676154,0.00,0.00,0.00,0.00,0
438,6340643987,1.36,1.36,0.00,0.00,basegame
439,12505676154,0.00,0.00,0.00,0.00,0
440,6340643987,1.57,1.57,0.00,0.00,basegame
441,12505676154,0.00,0.00,0.00,0.00,0
442,6340643987,6.43,6.43,0.00,0.00,basegame
443,12505676154,0.00,0.00,0.00,0.00,0
444,6340643987,4.64,4.64,0.00,0.00,basegame
445,6340643987,10.21,10.21,0.00,0.00,basegame
446,12505676154,0.00,0.00,0.00,0.00,0
447,6340643987,5.71,5.71,0.00,0.00,basegame
448,6340643987,1.07,1.07,0.00,0.00,basegame
449,6340643987,2.57,2.57,0.00,0.00,basegame
450,12505676154,0.00,0.00,0.00,0.00,0
451,12505676154,0.00,0.00,0.00,0.00,0
452,6340643987,1.50,1.50,0.00,0.00,basegame
453,12505676154,0.00,0.00,0.00,0.00,0
454,12505676154,0.00,0.00,0.00,0.00,0
455,12505676154,0.00,0.00,0.00,0.00,0
456,12505676154,0.00,0.00,0.00,0.00,0
457,6340643987,3.00,3.00,0.00,0.00,basegame
458,12505676154,0.00,0.00,0.00,0.00,0
459,12505676154,0.00,0.00,0.00,0.00,0
460,12505676154,0.00,0.00,0.00,0.00,0
461,12505676154,0.00,0.00,0.00,0.00,0
462,12505676154,0.00,0.00,0.00,0.00,0
463,6340643987,2.14,2.14,0.00,0.00,basegame
464,12505676154,0.00,0.00,0.00,0.00,0
465,12505676154,0.00,0.00,0.00,0.00,0
466,12505676154,0.00,0.00,0.00,0.00,0
467,12505676154,0.00,0.00,0.00,0.00,0
468,6340643987,0.71,0.71,0.00,0.00,basegame
469,12505676154,0.00,0.00,0.00,0.00,0
470,12505676154,0.00,0.00,0.00,0.00,0
471,6340643987,3.07,3.07,0.00,0.00,basegame
472,6340643987,26.29,26.29,0.00,0.00,basegame
473,12505676154,0.00,0.00,0.00,0.00,0
474,12505676154,0.00,0.00,0.00,0.00,0
475,12505676154,0.00,0.00,0.00,0.00,0
476,12505676154,0.00,0.00,0.00,0.00,0
477,6340643987,2.00,2.00,0.00,0.00,basegame
478,12505676154,0.00,0.00,0.00,0.00,0
479,12505676154,0.00,0.00,0.00,0.00,0
480,12505676154,0.00,0.00,0.00,0.00,0
481,12505676154,0.00,0.00,0.00,0.00,0
482,12505676154,0.00,0.00,0.00,0.00,0
483,6340643987,0.36,0.36,0.00,0.00,basegame
484,12505676154,0.00,0.00,0.00,0.00,0
485,12505676154,0.00,0.00,0.00,0.00,0
486,12505676154,0.00,0.00,0.00,0.00,0
487,6340643987,2.00,2.00,0.00,0.00,basegame
488,12505676154,0.00,0.00,0.00,0.00,0
489,6340643987,9.79,9.79,0.00,0.00,basegame
490,12505676154,0.00,0.00,0.00,0.00,0
491,12505676154,0.00,0.00,0.00,0.00,0
492,12505676154,0.00,0.00,0.00,0.00,0
493,12505676154,0.00,0.00,0.00,0.00,0
494,12505676154,0.00,0.00,0.00,0.00,0
495,12505676154,0.00,0.00,0.00,0.00,0
496,12505676154,0.00,0.00,0.00,0.00,0
497,12505676154,0.00,0.00,0.00,0.00,0
498,12505676154,0.00,0.00,0.00,0.00,0
499,12505676154,0.00,0.00,0.00,0.00,0
500,12505676154,0.00,0.00,0.00,0.00,0
501,12505676154,0.00,0.00,0.00,0.00,0
502,12505676154,0.00,0.00,0.00,0.00,0
503,12505676154,0.00,0.00,0.00,0.00,0
504,6340643987,27.43,27.43,0.00,0.00,basegame
505,12505676154,0.00,0.00,0.00,0.00,0
506,12505676154,0.00,0.00,0.00,0.00,0
507,12505676154,0.00,0.00,0.00,0.00,0
508,12505676154,0.00,0.00,0.00,0.00,0
509,12505676154,0.00,0.00,0.00,0.00,0
510,12505676154,0.00,0.00,0.00,0.00,0
511,12505676154,0.00,0.00,0.00,0.00,0
512,12505676154,0.00,0.00,0.00,0.00,0
513,6340643987,2.86,2.86,0.00,0.00,basegame
514,12505676154,0.00,0.00,0.00,0.00,0
515,12505676154,0.00,0.00,0.00,0.00,0
516,12505676154,0.00,0.00,0.00,0.00,0
517,6340643987,4.14,4.14,0.00,0.00,basegame
518,12505676154,0.00,0.00,0.00,0.00,0
519,6340643987,1.79,1.79,0.00,0.00,basegame
520,6340643987,8.00,8.00,0.00,0.00,basegame
521,12505676154,0.00,0.00,0.00,0.00,0
522,12505676154,0.00,0.00,0.00,0.00,0
523,6340643987,6.50,6.50,0.00,0.00,basegame
524,12505676154,0.00,0.00,0.00,0.00,0
525,6340643987,1.50,1.50,0.00,0.00,basegame
526,12505676154,0.00,0.00,0.00,0.00,0
527,6340643987,2.86,2.86,0.00,0.00,basegame
528,12505676154,0.00,0.00,0.00,0.00,0
529,12505676154,0.00,0.00,0.00,0.00,0
530,12505676154,0.00,0.00,0.00,0.00,0
531,6340643987,14.00,14.00,0.00,0.00,basegame
532,12505676154,0.00,0.00,0.00,0.00,0
533,6340643987,10.21,10.21,0.00,0.00,basegame
534,12505676154,0.00,0.00,0.00,0.00,0
535,12505676154,0.00,0.00,0.00,0.00,0
536,12505676154,0.00,0.00,0.00,0.00,0
537,6340643987,0.36,0.36,0.00,0.00,basegame
538,12505676154,0.00,0.00,0.00,0.00,0
539,12505676154,0.00,0.00,0.00,0.00,0
540,12505676154,0.00,0.00,0.00,0.00,0
541,12505676154,0.00,0.00,0.00,0.00,0
542,12505676154,0.00,0.00,0.00,0.00,0
543,12505676154,0.00,0.00,0.00,0.00,0
544,12505676154,0.00,0.00,0.00,0.00,0
545,6340643987,2.57,2.57,0.00,0.00,basegame
